source,inst_acc_num,country,state,county,island,locality,collector,order,family,subfamily,genus,subgenus,specificEp,subspecies,scientificName,original_date,month_arabic,day_arabic,year,TO Date Collected,day_messy,month_messy,Drawer,Survey,Sex,Collecting Remarks,Type,Curation Remarks,Stage,Elevation
LACM,LACM ENT 378024,USA,CA,Ventura,Anacapa,,C. Henne,Hymenoptera,Ichneumonidae,,Exochus,,nigripalpus,subobscurus,Exochus nigripalpus subobscurus,5.iv.1941,4,5,1941,,5,iv,26S-04690,Channel Islands Survey,,Emerged from Pupa,,,,
LACM,LACM ENT 378025,USA,CA,Ventura,Anacapa,,C. Henne,Hymenoptera,Ichneumonidae,,Exochus,,nigripalpus,subobscurus,Exochus nigripalpus subobscurus,12.iv.1941,4,12,1941,,12,iv,26S-04690,Channel Islands Survey,,Emerged from Pupa,,,,
LACM,LACM ENT 378026,USA,CA,Los Angeles,Santa Catalina,,S. Bennett,Hymenoptera,Ichneumonidae,,Glypta,,,,Glypta  ,31.iii.1981,3,31,1981,,31,iii,26S-04690,Channel Islands Survey,,,,Sp. 2,,
LACM,LACM ENT 378027,USA,CA,Los Angeles,Santa Catalina,,S. Bennett,Hymenoptera,Ichneumonidae,,Glypta,,,,Glypta  ,15.iv.1982,4,15,1982,,15,iv,26S-04690,Channel Islands Survey,,,,Sp. 2,,
LACM,LACM ENT 378028,USA,CA,Los Angeles,Santa Catalina,,S. Bennett,Hymenoptera,Ichneumonidae,,Glypta,,,,Glypta  ,6.i.1981,1,6,1981,,6,i,26S-04690,Channel Islands Survey,,,,Sp. 2,,
LACM,LACM ENT 378029,USA,CA,Los Angeles,Santa Catalina,,S. Miller et al,Hymenoptera,Ichneumonidae,,Lissonota,,dakrumae,,Lissonota dakrumae ,29.v.1981,5,29,1981,,29,v,26S-04690,Channel Islands Survey,,,,,,
LACM,LACM ENT 378030,USA,CA,Los Angeles,Santa Catalina,,C. Henne,Hymenoptera,Ichneumonidae,,Lissonota,,dakrumae,,Lissonota dakrumae ,3.v.1941,5,3,1941,,3,v,26S-04690,Channel Islands Survey,,,,,,
LACM,LACM ENT 378031,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Ichneumonidae,,Lissonota,,,,Lissonota  ,17.x.1980,10,17,1980,,17,x,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378032,USA,CA,Ventura,San Nicolas,,C. Nagano & S. Miller,Hymenoptera,Ichneumonidae,,Lissonota,,,,Lissonota  ,17.x.1980,10,17,1980,,17,x,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378033,USA,CA,Santa Barbara,Santa Cruz,,C. D. Nagano,Hymenoptera,Ichneumonidae,,Lissonota,,,,Lissonota  ,22.vi.1979,6,22,1979,,22,vi,26S-04690,Channel Islands Survey,,,,Sp. 6,,
LACM,LACM ENT 378034,USA,CA,Los Angeles,San Clemente,,,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,5.iv.1939,4,5,1939,,5,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378035,USA,CA,Ventura,San Nicolas,,,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,17.iv.1940,4,17,1940,,17,iv,26S-04690,Channel Islands Survey,,Collected at light,,Sp. 1,,
LACM,LACM ENT 378036,USA,CA,Ventura,San Nicolas,,,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,17.iv.1940,4,17,1940,,17,iv,26S-04690,Channel Islands Survey,,Collected at light,,Sp. 1,,
LACM,LACM ENT 378037,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,11.iv.1940,4,11,1940,,11,iv,26S-04690,Channel Islands Survey,,Collected at light,,Sp. 1,,
LACM,LACM ENT 378038,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,11.iv.1940,4,11,1940,,11,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378039,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,11.iv.1940,4,11,1940,,11,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378040,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,11.iv.1940,4,11,1940,,11,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378041,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,11.iv.1940,4,11,1940,,11,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378042,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,11.iv.1940,4,11,1940,,11,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378043,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,18.iv.1940,4,18,1940,,18,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378044,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,13.iv.1940,4,13,1940,,13,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378045,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,11.iv.1940,4,11,1940,,11,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378046,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,11.iv.1940,4,11,1940,,11,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378047,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,18.iv.1940,4,18,1940,,18,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378048,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,18.iv.1940,4,18,1940,,18,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378049,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,11.iv.1940,4,11,1940,,11,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378050,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,11.iv.1940,4,11,1940,,11,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378051,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,11.iv.1940,4,11,1940,,11,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378052,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,11.iv.1940,4,11,1940,,11,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378053,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,13.iv.1940,4,13,1940,,13,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378054,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,13.iv.1940,4,13,1940,,13,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378055,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,18.iv.1940,4,18,1940,,18,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378056,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,13.iv.1940,4,13,1940,,13,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378057,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,13.iv.1940,4,13,1940,,13,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378058,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,12.iv.1940,4,12,1940,,12,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378059,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,13.iv.1940,4,13,1940,,13,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378060,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,11.iv.1940,4,11,1940,,11,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378061,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,11.iv.1940,4,11,1940,,11,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378062,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,11.iv.1940,4,11,1940,,11,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378063,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,13.iv.1940,4,13,1940,,13,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378064,USA,CA,Ventura,San Nicolas,,C. Henne,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,11.iv.1940,4,11,1940,,11,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378065,USA,CA,Ventura,San Nicolas,,G. P. Kanakoff,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,30.ii.1940,2,30,1940,,30,ii,26S-04690,Channel Islands Survey,,Pupa found in sand,,Sp. 1,Pupa,
LACM,LACM ENT 378066,USA,CA,Ventura,San Nicolas,,G. P. Kanakoff,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,30.ii.1940,2,30,1940,,30,ii,26S-04690,Channel Islands Survey,,Pupa found in sand,,Sp. 1,Pupa,
LACM,LACM ENT 378067,USA,CA,Ventura,San Nicolas,,L. Cartman,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,17.iv.1940,4,17,1940,,17,iv,26S-04690,Channel Islands Survey,,Collected at light,,Sp. 1,,
LACM,LACM ENT 378068,USA,CA,Ventura,San Nicolas,,L. Cartman,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,17.iv.1940,4,17,1940,,17,iv,26S-04690,Channel Islands Survey,,Collected at light,,Sp. 1,,
LACM,LACM ENT 378069,USA,CA,Ventura,San Nicolas,,G. P. Kanakoff,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,21.iv.1940,4,21,1940,,21,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378070,USA,CA,Santa Barbara,Santa Cruz,,C. D. Nagano,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,22.vi.1979,6,22,1979,,22,vi,26S-04690,Channel Islands Survey,,UV light,,Sp. 1,,
LACM,LACM ENT 378071,USA,CA,Ventura,San Nicolas,,,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,17.iv.1940,4,17,1940,,17,iv,26S-04690,Channel Islands Survey,,Collected at light,,Sp. 1,,
LACM,LACM ENT 378072,USA,CA,Los Angeles,San Clemente,,,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,5.iv.1939,4,5,1939,,5,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378073,USA,CA,Ventura,San Nicolas,,,Hymenoptera,Ichneumonidae,,Enicospilus,,,,Enicospilus  ,17.iv.1940,4,17,1940,,17,iv,26S-04690,Channel Islands Survey,,Collected at light,,Sp. 1,,
LACM,LACM ENT 378074,USA,CA,Los Angeles,San Clemente,,Von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,15.ii.1941,2,15,1941,,15,ii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378075,USA,CA,Los Angeles,San Clemente,,Von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,15.ii.1941,2,15,1941,,15,ii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378076,USA,CA,Los Angeles,San Clemente,,Von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,15.ii.1941,2,15,1941,,15,ii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378077,USA,CA,Los Angeles,San Clemente,,Von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,15.ii.1941,2,15,1941,,15,ii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378078,USA,CA,Los Angeles,San Clemente,,Von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,15.ii.1941,2,15,1941,,15,ii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378079,USA,CA,Los Angeles,San Clemente,,Von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,17.ii.1941,2,17,1941,,17,ii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378080,USA,CA,Los Angeles,San Clemente,,Von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,17.ii.1941,2,17,1941,,17,ii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378081,USA,CA,Los Angeles,San Clemente,,Von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,17.ii.1941,2,17,1941,,17,ii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378082,USA,CA,Los Angeles,San Clemente,,Von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,17.ii.1941,2,17,1941,,17,ii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378083,USA,CA,Los Angeles,San Clemente,,Von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,17.ii.1941,2,17,1941,,17,ii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378084,USA,CA,Los Angeles,Santa Catalina,,J. C. von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,22.ii.1941,2,22,1941,,22,ii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378085,USA,CA,Los Angeles,Santa Catalina,,J. C. von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,22.ii.1941,2,22,1941,,22,ii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378086,USA,CA,Los Angeles,Santa Catalina,,J. C. von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,22.ii.1941,2,22,1941,,22,ii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378087,USA,CA,Los Angeles,Santa Catalina,,J. C. von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,22.ii.1941,2,22,1941,,22,ii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378088,USA,CA,Santa Barbara,Santa Cruz,,J. C. von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,22.iii.1941,3,22,1941,,22,iii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378089,USA,CA,Santa Barbara,Santa Cruz,,J. C. von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,22.iii.1941,3,22,1941,,22,iii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378090,USA,CA,Santa Barbara,Santa Cruz,,J. C. von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,22.iii.1941,3,22,1941,,22,iii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378091,USA,CA,Santa Barbara,Santa Cruz,,J. C. von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,22.iii.1941,3,22,1941,,22,iii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378092,USA,CA,Los Angeles,Santa Catalina,,J. C. von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,8.iii.1941,3,8,1941,,8,iii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378093,USA,CA,Los Angeles,Santa Catalina,,J. C. von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,8.iii.1941,3,8,1941,,8,iii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378094,USA,CA,Santa Barbara,Santa Cruz,,J. C. von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,22.iii.1941,3,22,1941,,22,iii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378095,USA,CA,Ventura,San Nicolas,,S. Miller & K. Cheesman,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,28.xii.1979,12,28,1979,,28,xii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378096,USA,CA,Los Angeles,Santa Catalina,,J. C. von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,8.iii.1941,3,8,1941,,8,iii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378097,USA,CA,Los Angeles,Santa Catalina,,J. C. von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,22.ii.1941,2,22,1941,,22,ii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378098,USA,CA,Los Angeles,Santa Catalina,,J. C. von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,22.ii.1941,2,22,1941,,22,ii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378099,USA,CA,Los Angeles,Santa Catalina,,Miller et al,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,30.v.1981,5,30,1981,,30,v,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378100,USA,CA,Los Angeles,Santa Catalina,,S. Bennett,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,25.iv.1981,4,25,1981,,25,iv,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378101,USA,CA,Los Angeles,Santa Catalina,,S. Bennett,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,21.i.1981,1,21,1981,,21,i,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378102,USA,CA,Ventura,San Nicolas,,S. Miller & K. Cheesman,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,28.xii.1979,12,28,1979,,28,xii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378103,USA,CA,Los Angeles,Santa Catalina,,J. C. von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,8.iii.1941,3,8,1941,,8,iii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378104,USA,CA,Los Angeles,Santa Catalina,,J. C. von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,8.iii.1941,3,8,1941,,8,iii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378105,USA,CA,Ventura,San Nicolas,,S. Miller & K. Cheesman,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,28.xii.1979,12,28,1979,,28,xii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378106,USA,CA,Ventura,San Nicolas,,S. Miller & K. Cheesman,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,28.xii.1979,12,28,1979,,28,xii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378107,USA,CA,Los Angeles,Santa Catalina,,J. C. von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,22.ii.1941,2,22,1941,,22,ii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378108,USA,CA,Santa Barbara,Santa Cruz,,C. D. Nagano,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,22.vi.1979,6,22,1979,,22,vi,26S-04690,Channel Islands Survey,,UV light,,Sp. 1,,
LACM,LACM ENT 378109,USA,CA,Santa Barbara,Santa Cruz,,C. D. Nagano,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,22.vi.1979,6,22,1979,,22,vi,26S-04690,Channel Islands Survey,,UV light,,Sp. 1,,
LACM,LACM ENT 378110,USA,CA,Santa Barbara,Santa Cruz,,C. D. Nagano,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,22.vi.1979,6,22,1979,,22,vi,26S-04690,Channel Islands Survey,,UV light,,Sp. 1,,
LACM,LACM ENT 378111,USA,CA,Santa Barbara,Santa Cruz,,C. D. Nagano,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,22.vi.1979,6,22,1979,,22,vi,26S-04690,Channel Islands Survey,,UV light,,Sp. 1,,
LACM,LACM ENT 378112,USA,CA,Santa Barbara,Santa Cruz,,C. D. Nagano,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,22.vi.1979,6,22,1979,,22,vi,26S-04690,Channel Islands Survey,,UV light,,Sp. 1,,
LACM,LACM ENT 378113,USA,CA,Santa Barbara,Santa Cruz,,C. D. Nagano,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,22.vi.1979,6,22,1979,,22,vi,26S-04690,Channel Islands Survey,,UV light,,Sp. 1,,
LACM,LACM ENT 378114,USA,CA,Santa Barbara,Santa Cruz,,C. D. Nagano,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,22.vi.1979,6,22,1979,,22,vi,26S-04690,Channel Islands Survey,,UV light,,Sp. 1,,
LACM,LACM ENT 378115,USA,CA,Los Angeles,San Clemente,,S. E. Miller,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,4.xii.1981,12,4,1981,,4,xii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378116,USA,CA,Santa Barbara,Santa Cruz,,C. D. Nagano,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,22.vi.1979,6,22,1979,,22,vi,26S-04690,Channel Islands Survey,,UV light,,Sp. 1,,
LACM,LACM ENT 378117,USA,CA,Santa Barbara,Santa Cruz,,C. D. Nagano,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,22.vi.1979,6,22,1979,,22,vi,26S-04690,Channel Islands Survey,,UV light,,Sp. 1,,
LACM,LACM ENT 378118,USA,CA,Santa Barbara,Santa Cruz,,C. D. Nagano,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,22.vi.1979,6,22,1979,,22,vi,26S-04690,Channel Islands Survey,,UV light,,Sp. 1,,
LACM,LACM ENT 378119,USA,CA,Los Angeles,Santa Catalina,,Miller et al,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,29.v.1981,5,29,1981,,29,v,26S-04690,Channel Islands Survey,,UV light,,Sp. 1,,
LACM,LACM ENT 378120,USA,CA,Los Angeles,Santa Catalina,,Miller et al,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,29.v.1981,5,29,1981,,29,v,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378121,USA,CA,Los Angeles,Santa Catalina,,Miller et al,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,29.v.1981,5,29,1981,,29,v,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378122,USA,CA,Ventura,San Nicolas,,S. Miller & K. Cheesman,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,28.xii.1979,12,28,1979,,28,xii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378123,USA,CA,Los Angeles,San Clemente,,S. E. Miller,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,4.xii.1981,12,4,1981,,4,xii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378124,USA,CA,Los Angeles,Santa Catalina,,Miller et al,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,29.v.1981,5,29,1981,,29,v,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378125,USA,CA,Los Angeles,Santa Catalina,,Miller et al,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,29.v.1981,5,29,1981,,29,v,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378126,USA,CA,Los Angeles,San Clemente,,S. E. Miller,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,4.xii.1981,12,4,1981,,4,xii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378127,USA,CA,Los Angeles,Santa Catalina,,S. E. Miller,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,4.xii.1981,12,4,1981,,4,xii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378128,USA,CA,Los Angeles,Santa Catalina,,S. E. Miller,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,4.xii.1981,12,4,1981,,4,xii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378129,USA,CA,Ventura,Anacapa,,J. C. von Bloeker,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,17.iii.1941,3,17,1941,,17,iii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378130,USA,CA,Santa Barbara,Santa Barbara,,G. P. Kanakoff,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,20.iii.1940,3,20,1940,,20,iii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
LACM,LACM ENT 378131,USA,CA,Los Angeles,Santa Catalina,,S. Bennett,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,15.xii.1981,12,15,1981,,15,xii,26S-04690,Channel Islands Survey,,Collected at light,,Sp. 1,,
LACM,LACM ENT 378132,USA,CA,Santa Barbara,Santa Barbara,,,Hymenoptera,Ichneumonidae,,Ophion,,,,Ophion  ,17.iii.1940,3,17,1940,,17,iii,26S-04690,Channel Islands Survey,,,,Sp. 1,,
