ORDER,FAMILY,GENUS,SPECIES,DESCRIBER,YEAR,XREF,AUTHOR,YRPUBL,PUBL,VOL,PAGE,PAGE2,IDYRQUAL,MUSEUM,SOURCE,ANA,BAR,CAT,CLE,COR,CRU,GUA,MIG,NIC,ROS,NO,SO,COLLECTOR,MONTH,YRCOLL,NOSPEC,ECOLOGY,NOTES
Lepidoptera,Geometridae,,undescribed,,,,Cockerell,1938,Univ. Colorado Stud.,26,16,,,,,,,x,,,,,,,,,,Meadows,0,,,,
Lepidoptera,Geometridae,,undescribed2,,,,Cockerell,1938,Univ. Colorado Stud.,26,16,,,,,,,x,,,,,,,,,,Meadows,0,,,,
Lepidoptera,Geometridae,Aethaloida,packardaria,(Hulst),1888,,"Rindge, F.",1983,Bull. Amer. Mus. Nat. Hist.,175,169,,,,,,,,,,,,,,,,,,0,,,"""Channel Islands""",
Lepidoptera,Geometridae,Anacamptodes,obliquaria,(Grote),1883,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,84,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Geometridae,Cheteoscelis,faseolaria,(Guenee),1858,as Merochlora,Ferguson,1969,"Bull. PMNH, Yale Univ.",29,1,-251,,,,x,,x,,,,,,,x,,,,0,,,,
Lepidoptera,Geometridae,Cheteoscelis,faseolaria,(Guenee),1857,,Ferguson,1985,Moths of Amer. N. Mex.,18,1,-131,,,,x,,x,,,x,,,,x,,,,0,,,foodplant on Cat. is A. califo,
Lepidoptera,Geometridae,Dichorda,illustraria,(Hulst),1886,,Ferguson,1985,"Moths Amer. No. Mex., Fasc. 18",,1,-131,,,,,,x,,,x,,,,,,,,0,,,,
Lepidoptera,Geometridae,Dichorda,illustraria,(Hulst),1886,,Ferguson,1985,Moths of Amer. N. Mex.,18,1,-131,,,,,,x,,,x,,,,,,,,0,,,,
Lepidoptera,Geometridae,Euphyia,implicata,(Guenee),1857,,Comstock,1939,Bull. S. Calif. Acad. Sci.,38,198,-200,,,,,,,x,,,,x,x,x,,,,0,,,,
Lepidoptera,Geometridae,Eupithecia,bivittata,(Hulst),1896,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,84,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Geometridae,Eupithecia,subvirens,Dietze,1875,,McDunnough,1949,Bull. Amer. Mus. Nat. Hist.,93,533,-728,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Geometridae,Hulstina,wrightiaria,(Hulst),1888,,Rindge,1970,Bull. Amer. Mus. Nat. Hist.,142,255,-342,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Geometridae,Hydriomena,albifasciata albifasciata,Packard,1874,,"McDunnough, J.",1954,Bull. Amer. Mus. Nat. Hist.,104,316,,,,,,,,,,,,,,,,,,0,,,Channel Islands,"see McDunnough, 1944"
Lepidoptera,Geometridae,Hydriomena,glaucata,(Packard),1874,,"McDunnough, J.",1944,Bull. So. Calif. Acad. Sci.,43,23,-29,,,,,,x,,,x,,,,,,,,0,,,,"see McDunnough, 1954"
Lepidoptera,Geometridae,Hydriomena,glaucata,(Packard),1874,,"McDunnough, J.",1954,Bull. Amer. Mus. Nat. Hist.,104,297,,,,,,,x,,,x,,,,x,,,,0,,,"""bred from oak"", Santa Cruz","see McDunnough, 1944"
Lepidoptera,Geometridae,Hydriomena,glaucata,(Packard),1874,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,84,,,,,,,x,,,x,,,,x,,,,0,,,,
Lepidoptera,Geometridae,Hydriomena,quinquefasciata,Packard,1871,,"McDunnough, J.",1954,Bull. Amer. Mus. Nat. Hist.,104,312,,,,,,,,,,,,,,x,,,,0,,,,"see McDunnough, 1944"
Lepidoptera,Geometridae,Nemoria,leptalea,Ferguson,1969,,Ferguson,1985,"Moths Amer. No. Mex., Fasc. 18",,1,-131,,,,,,x,,,x,,,,,,,,0,,,,
Lepidoptera,Geometridae,Nemoria,pistacearia,(Packard),1876,,Ferguson,1985,"Moths Amer. No. Mex., Fasc.",18,131,,,,,,,x,,,x,,,,,,,,0,,,foodplant on cat is Artemisia,californica
Lepidoptera,Geometridae,Perizoma,custodiata,(Guenee),1857,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,293,,Clarke,,,,,,x,,,,,x,,,,,0,,,,
Lepidoptera,Geometridae,Perizoma,sp.,,,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,293,,,,,,,,,,,,,x,,,,Bowers,0,,,,mistaken for butterflies
Lepidoptera,Geometridae,Pero,catalina,Poole,1987,as Pergama nr. macdunnoughi,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,78,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Geometridae,Pero,catalina,Poole,1987,,Poole,1987,USDA Tech. Bull.,1698,1,-257,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Geometridae,Pero,radiosaria,(Hulst),1886,,Poole,1987,USDA Tech. Bull.,1698,1,-257,,,,,,x,,,,,,,,,,,4,1987,,,
Lepidoptera,Geometridae,Pero,sp. nr. giganteus,(Grossbeck),,as Pergama SYN,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,79,,,,,,,,x,,,,,,,,,,0,,,,
Lepidoptera,Geometridae,Pero,sp. nr. giganteus,(Grossbeck),,as Pergama SYN,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,78,,,,,,,,x,,,,,,,,,,0,,,,
Lepidoptera,Geometridae,Phigalia,plumigeraria,(Hulst),1888,,Rindge,1975,Bull. Amer. Mus. Nat. Hist.,156,69,-156,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Geometridae,Pterotaea,crinigera,Rindge,1970,,Rindge,1970,Bull. Amer. Mus. Nat. Hist.,142,255,-342,,,,,,,x,,,,,,,,,,0,,,,
Lepidoptera,Geometridae,Pterotaea,crinigera,Rindge,1970,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,78,,,,,,,,x,,,,,,,,,,0,,,,
Lepidoptera,Geometridae,Pterotaea,lamiaria,(Strecker),1899,as l. lamiaria,Rindge,1970,Bull. Amer. Mus. Nat. Hist.,142,255,-342,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Geometridae,Sabulodes,aegrotata,(Grote),1857,,Rindge,1978,Bull. Amer. Mus. Nat. Hist.,106,193,-292,,,,,,x,,,x,,,,x,,,,0,,,,
Lepidoptera,Geometridae,Stergamataea,delicata,(Hulst),1900,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,84,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Gracillariidae,Acrocercops,insulariella,Opler,1971,,Opler,1971,J. Lep. Soc.,25,194,-211,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Gracillariidae,Acrocercops,insulariella,Opler,1971,,Opler,1974,Univ. Calif. Publ. Ent.,75,64,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Gracillariidae,Acrocercops,insulariella,Opler,1971,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,79,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Gracillariidae,Acrocercops,insulariella,Opler,1971,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,78,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Gracillariidae,Caloptilia,agrifoliella,Opler,1971,,Opler,1971,J. Lep. Soc.,25,194,-211,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Gracillariidae,Caloptilia,agrifoliella,Opler,1971,,Opler,1974,Univ. Calif. Publ. Ent.,75,64,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Gracillariidae,Caloptilia,reticulata,(Braun),1910,,Opler,1974,Univ. Calif. Publ. Ent.,75,64,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Gracillariidae,Cameraria,jacintoensis,Opler & Davis,1981,,Opler & Davis,1981,Smith. Cont. Zool.,333,27,-28,,,,,,,,,x,,,,,,,,0,,,reared from Quercus dumosa,
Lepidoptera,Gracillariidae,Coptodisca,powellella,Opler,1971,,Opler,1971,J. Lep. Soc.,25,194,-211,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Gracillariidae,Marmara,opuntiella,Busck,1907,,Goeden et al.,1967,Higardia,38 (16),583,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Gracillariidae,Phyllonorycter,antiochella,(Opler),1971,as Lithocolletis,Opler,1974,Univ. Calif. Publ. Ent.,75,64,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Gracillariidae,Phyllonorycter,felinelle,Heinrich,1920,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,77,,,,,,,,,,x,,,,,,,,0,,,leaf minor on Platanus racemos,
Lepidoptera,Gracillariidae,Phyllonorycter,sandraella,Opler,1971,,Opler,1971,J. Lep. Soc.,25,194,-211,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Gracillariidae,Phyllonorycter,sandraella,(Opler),1971,as Lithocolletis,Opler,1974,Univ. Calif. Publ. Ent.,75,64,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Heliodinidae,Lithariapteryx,jubarella,Comstock,1940,,"Powell, J.",1991,J. Lepid. Soc.,45,101,,,,,,,,,,x,,,,,,,,0,,,reared from Mirabilis laevis,
Lepidoptera,Heliozelidae,Coptodisca,powellella,Opler,1971,,Opler,1974,Univ. Calif. Publ. Ent.,75,64,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Hesperiidae,Atalopedes,campestris,(Boisduval),1852,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,78,,,LACM,,,,,,,x,,,,,,,Nagano,6,1979,,,
Lepidoptera,Hesperiidae,Atalopedes,campestris,(Boisduval),1852,,S. Miller,1985,J. Res. Lepid.,23,293,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Hesperiidae,Erynnis,funeralis,(Scudder & Burgess),1870,MISID as tristis,Meadows,1937,Bull. So. Calif. Acad. Sci.,35,180,,,,,,,x,,,,,,,,,,Meadows,9,1931,1,,Avalon
Lepidoptera,Hesperiidae,Erynnis,funeralis,(Scudder & Burgess),1870,MISID as tristis,Burns,1964,Univ. Calif. Publ. Ent.,37,1,-216,,,lit,,,x,,,,,,,,,,,0,,,,specimen poss. refers to E. fu
Lepidoptera,Hesperiidae,Erynnis,funeralis,(Scudder & Burgess),1870,,S. Miller,1985,J. Res. Lepid.,23,293,,,,,,,x,x,,,,,,,,,,0,,,,
Lepidoptera,Hesperiidae,Erynnis,funeralis,(Scudder & Burgess),1870,as zarucco funeralis,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,77,,,,,,,,x,,,,,,,,,,0,,,,
Lepidoptera,Hesperiidae,Erynnis,funeralis,(Scudder & Burgess),1870,,S. E. Miller,1985,J. Res. Lepid.,23,293,,,,,,,,x,,,,,,,,,,0,,,,
Lepidoptera,Hesperiidae,Erynnis,tristis,(Boisduval),1852,as t. tristis SYN,Langston,1981,J. Res. Lepid.,18,25,,,,,,,,,,x,,,,,,,,5,1966,,,
Lepidoptera,Hesperiidae,Erynnis,tristis,(Boisduval),1852,as t. tristis SYN,S. Miller,1985,J. Res. Lepid.,23,293,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Hesperiidae,Hylephila,phyleus,(Drury),1773,,Meadows,1937,Bull. So. Calif. Acad. Sci.,35,180,,,,,,,x,,,,,,,,,,Meadows,9,1931,1,attracted to Lantana,Avalon
Lepidoptera,Hesperiidae,Hylephila,phyleus,(Drury),1773,,S. Miller,1985,J. Res. Lepid.,23,293,,,,,,,x,,,,,x,,,,,,0,,,,
Lepidoptera,Hesperiidae,Hylephila,phyleus,(Drury),1773,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,77,,,,,,,,,,,,x,,,,,,0,1939,,,
Lepidoptera,Hesperiidae,Ochlodes,sylvanoides,(Boisduval),1852,,Meadows,1937,Bull. So. Calif. Acad. Sci.,35,180,,,,,,,x,,,,,,,,,,Meadows,7,1930,3,,"Ridge above Avalon, Black Jack"
Lepidoptera,Hesperiidae,Ochlodes,sylvanoides,(Boisduval),1852,as nemorum,Meadows,1937,Bull. So. Calif. Acad. Sci.,35,180,,Comstock,,,,,x,,,,,,,,,,Meadows,7,1929,,,Avalon
Lepidoptera,Hesperiidae,Ochlodes,sylvanoides,(Boisduval),1852,,Langston,1981,J. Res. Lepid.,18,25,,,,,,,,,,x,,,,,,,,5,1966,,found on Christi Beach,
Lepidoptera,Hesperiidae,Ochlodes,sylvanoides,(Boisduval),1852,,S. Miller,1985,J. Res. Lepid.,23,293,,,,,,,x,,,x,,,,x,,,,0,,,,
Lepidoptera,Hesperiidae,Ochlodes,sylvanoides,(Boisduval),1852,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,82,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Hesperiidae,Ochlodes,sylvanoides santacruza,Scott,1981,,Scott,1981,Papilio,1,11,,,,,,,,,,x,,,,,,,,0,,,,also recorded from unspecified
Lepidoptera,Hesperiidae,Ochlodes,sylvanoides santacruza,Scott,1981,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,78,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Hesperiidae,Ochlodes,sylvanoides santacruza,Scott,1981,,Scott,1986,Butterflies N. Amer.,,1,-583,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Hesperiidae,Ochlodes,sylvanoides santacruza,Scott,1981,,"Tilden, J. & A. Smith",1986,Field Guide W. Butt.,,227,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Hesperiidae,Ochlodes,sylvanoides sylvanoides,(Boisduval),1852,,Evans,1955,Cat. Amer. Hesperiidae,,342,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Hesperiidae,Ochlodes,sylvanoides sylvanoides,(Boisduval),1852,,Garth & Tilden,1986,Calif. Butterflies,,131,,,,,,,,,,x,,,,,,,,0,,,,Channel Islands
Lepidoptera,Hesperiidae,Polites,s. sabuleti,(Boisduval),1852,,Langston,1981,J. Res. Lepid.,18,25,,,,,,,,,,x,,,,,,,,5,1966,,"found on Christi Beach, scarse",
Lepidoptera,Hesperiidae,Polites,s. sabuleti,(Boisduval),1852,,S. Miller,1985,J. Res. Lepid.,23,293,,,,,x,,,,,x,,x,,x,,,,0,,,,
Lepidoptera,Hesperiidae,Pyrgus,albescens,Ploetz,1884,as U. t. occidentalis SYN,Meadows,1937,Bull. So. Calif. Acad. Sci.,35,180,,,,,,,x,,,,,,,,,,Meadows,0,,,,Avalon
Lepidoptera,Hesperiidae,Pyrgus,albescens,Ploetz,1884,,Powell,1981,Bull. S. Calif. Acad. Sci.,79,100,-108,,,,,,,,,,,,,,,,,0,,,,Channel Islands
Lepidoptera,Hesperiidae,Pyrgus,albescens,Ploetz,1884,,S. Miller,1985,J. Res. Lepid.,23,293,,,,,x,x,x,,,x,,,x,x,,,,0,,,,
Lepidoptera,Hesperiidae,Pyrgus,albescens,Ploetz,1884,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,77,,,,,,,,,,,,,,,,,,0,,,,islands?
Lepidoptera,Hesperiidae,Pyrgus,albescens,Ploetz,1884,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,78,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Incurvariidae,Careospina,quercivora,D. Davis,1972,see Vespina HOM,,,,,0,,,,,,,,,,,,,,,,,,0,,,,
Lepidoptera,Incurvariidae,Vespina,quercivora,(D. Davis),1972,as Careospina HOM,D. Davis,1972,Proc. Ent. Soc. Wash.,74,121,-128,,,,,,,,,x,,,,,,,,0,,,infesting live oak,
Lepidoptera,Incurvariidae,Vespina,quercivora,(D. Davis),1972,as Careospina HOM,D. Davis,1972,Proc. Ent. Soc. Wash.,74,472,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Incurvariidae,Vespina,quercivora,(Davis),1972,,Opler,1974,Univ. Calif. Publ. Ent.,75,64,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Lasiocampidae,Malacosoma,constrictum austrinum,Stehr,1968,,"Stehr, F., & Cook, E.",1968,U. S. Nat. Mus. Bull.,276,101,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Brephidium,exilis,(Boisduval),1852,,Holland,1972,J. Res. Lepid.,11,147,-160,,,,,,,,x,,,,,,,,,3,1970,,,
Lepidoptera,Lycaenidae,Brephidium,exilis,(Boisduval),1852,,Meadows,1937,Bull. So. Calif. Acad. Sci.,35,179,,,,,,,x,,,,,,,,,,Meadows,0,,,,abundant around Atriplex
Lepidoptera,Lycaenidae,Brephidium,exilis,(Boisduval),1852,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,293,,,,,,,,x,,,,,,,,,Scott,0,,,breeds on Atriplex,found at Wilson's Cove
Lepidoptera,Lycaenidae,Brephidium,exilis,(Boisduval),1852,,Ellsberg,1970,Los Cor. Isls.,,26,-27,,,,,,,,x,,,,,,,,Holland,0,1970,,,
Lepidoptera,Lycaenidae,Brephidium,exilis,(Boisduval),1852,,Coolidge,1924,Ent. News,35,115,-121,,,,,,x,,,,,,,,,,,0,,,Atriplex coulteri as host plan,
Lepidoptera,Lycaenidae,Brephidium,exilis,(Boisduval),1852,,Langston,1981,J. Res. Lepid.,18,28,,,,,,,,,,x,,,,,,,,4,1966,,,
Lepidoptera,Lycaenidae,Brephidium,exilis,(Boisduval),1852,,S. Miller,1985,J. Res. Lepid.,23,293,,,,,x,x,x,x,,x,,x,x,x,,,,0,,,,
Lepidoptera,Lycaenidae,Callophrys,dumetorum,(Boisduval),1852,as d. dumetorum,Gorelick,1971,J. Lepid. Soc.,25,1,-41,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Callophrys,dumetorum,(Boisduval),1852,as d. dumetorum,Langston,1981,J. Res. Lepid.,18,27,,,,,,,,,,x,,,,,,,,3,1969,,,
Lepidoptera,Lycaenidae,Callophyrs,dumetorum,(Boisduval),1852,as d. dumetorum,S. Miller,1985,J. Res. Lepid.,23,293,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Celastrina,argiolus echo,(Edwards),1864,as Cyaniris p. piasus SYN,Grinnell,1909,Pomona Coll. J. Ent.,1,71,-72,,,,,,,x,,,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Celastrina,argiolus echo,(Edwards),1864,as Lycaenopsis,Meadows,1937,Bull. So. Calif. Acad. Sci.,35,179,,,,,,,x,,,,,,,,,,Meadows,0,,,,
Lepidoptera,Lycaenidae,Celastrina,argiolus echo,(Edwards),1864,,Langston,1981,J. Res. Lepid.,18,28,,,,,,,,,,x,,,,,,,,4,1966,,,
Lepidoptera,Lycaenidae,Celastrina,argiolus echo,(Edwards),1864,,Powell,1981,Bull. S. Calif. Acad. Sci.,79,103,-108,,,,,,,x,,,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Celastrina,argiolus echo,(Edwards),1864,,S. Miller,1985,J. Res. Lepid.,23,293,,,,,,,x,x,,x,,,,x,,,,0,,,,
Lepidoptera,Lycaenidae,Everes,a. amyntula,(Boisduval),1852,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,293,,,,,,,x,,,,,,,,,,,0,,,larvae on Astragalus leucopsis,found at Rancho Escondido
Lepidoptera,Lycaenidae,Everes,a. amyntula,(Boisduval),1852,,Langston,1981,J. Res. Lepid.,18,28,,,,,,,,,,x,,,,,,,,6,1966,,,
Lepidoptera,Lycaenidae,Everes,a. amyntula,(Boisduval),1852,,S. Miller,1985,J. Res. Lepid.,23,293,,,,,x,,x,,,x,,x,x,x,,,,0,,,,
Lepidoptera,Lycaenidae,Glaucopsyche,lygdamus australis,Grinnell,1917,,Langston,1981,J. Res. Lepid.,18,28,,,,,,,,,,x,,,,,,,,4,1966,,,
Lepidoptera,Lycaenidae,Glaucopysche,lygdamus australis,Grinnell,1917,,S. Miller,1985,J. Res. Lepid.,23,293,,,,,,,,,,x,,,,x,,,,0,,,,
Lepidoptera,Lycaenidae,Leptotes,marina,(Reakirt),1868,,Meadows,1937,Bull. So. Calif. Acad. Sci.,35,179,,,,,,,x,,,,,,,,,,Meadows,0,,,,
Lepidoptera,Lycaenidae,Leptotes,marina,(Reakirt),1868,,Langston,1981,J. Res. Lepid.,18,28,,,,,,,,,,x,,,,,,,,6,1966,,,
Lepidoptera,Lycaenidae,Leptotes,marina,(Reakirt),1868,,S. Miller,1985,J. Res. Lepid.,23,293,,,,,x,,x,,,x,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Leptotes,marina,(Reakirt),1868,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,77,,,,,x,,,,,x,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Lycaena,helliodes,(Boisduval),1852,,Langston,1981,J. Res. Lepid.,18,27,,,,,,,,,,x,,,,,,,,8,1969,,,
Lepidoptera,Lycaenidae,Lycaena,helliodes,(Boisduval),1852,,S. Miller,1985,J. Res. Lepid.,23,293,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Plebejus,acmon,(Westwood & Hewitson,1852,MISID as monticola,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,293,,,,,,,,x,,,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Plebejus,acmon,(Westwood & Hewitson,1852,,Goodpasture,1973,J. Kansas Ent. Soc.,46,468,-485,,,map,,,x,,,x,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Plebejus,acmon,(Westwood & Hewitson,1852,,Langston,1981,J. Res. Lepid.,18,28,,,,,,,,,,x,,,,,,,,6,1966,,nectaring on Eriogonus gigante,E. arborescens
Lepidoptera,Lycaenidae,Plebejus,acmon,(Westwood & Hewitson,1852,,S. Miller,1985,J. Res. Lepid.,23,293,,,,,x,,x,x,,x,,,x,x,,,,0,,,,
Lepidoptera,Lycaenidae,Plebejus,acmon,(Westwood & Hewitson,1852,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,77,,,,,,,,x,,,,,,,,,,0,1941,,,
Lepidoptera,Lycaenidae,Satyrium,s. saepium,(Boisduval),1852,,Langston,1981,J. Res. Lepid.,18,27,,,,,,,,,,x,,,,,,,,6,1978,,common along Ridge Road,
Lepidoptera,Lycaenidae,Satyrium,s. saepium,(Boisduval),1852,,S. Miller,1985,J. Res. Lepid.,23,293,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Strymon,avalona,(Wright),1905,,Scott,1986,Butterflies N. Amer.,,1,-583,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Strymon,avalona,(Wright),1905,as Thecla SYN,Wright,1905,Butterflies W. Coast U.S.,,1,-257,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Strymon,avalona,(Wright),1905,,"Tilden, J. & A. Smith",1986,Field Guide W. Butt.,,227,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Strymon,avalona,(Wright),1905,,Coolidge,1923,Bull. Brook. Ent. Soc.,18,159,-161,,,,,,,,,,,,,,,,,0,,,rec. of ovapos. on Syrmatium o,
Lepidoptera,Lycaenidae,Strymon,avalona,(Wright),1905,,Gorelick,1987,Atala,14,1,-12,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Strymon,avalona,(Wright),1905,,Meadows,1937,Bull. So. Calif. Acad. Sci.,35,179,,,,,,,x,,,,,,,,,,Meadows,0,,,,
Lepidoptera,Lycaenidae,Strymon,avalona,(Wright),1905,,"Ballmer, G. & Pratt, G.",1989,J. Res. Lepid.,27,46,,,,,,,x,,,,,,,,,,,,,,last instar larva,
Lepidoptera,Lycaenidae,Strymon,avalona,(Wright),1905,,Martin & Truxal,1955,LACM Sci. Ser.,18,21,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Strymon,avalona,(Wright),1905,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,81,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Strymon,avalona,(Wright),1905,,Thorne,1970,Mid-Cont. Lepid. Ser.,12,4,-6,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Strymon,avalona,(Wright),1905,,S. Miller,1985,J. Res. Lepid.,23,293,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Strymon,avalona,(Wright),1905,,Tilden,1975,Occ. Pap. Calif. Acad. Sci.,118,1,-44,,,,,,,,,,,,,,,,,0,,,islands?,designates lectotype
Lepidoptera,Lycaenidae,Strymon,avalona,(Wright),1905,,Gall,1985,Ent. Calif. Isls.: Proc. First,,95,-104,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Strymon,avalona,(Wright),1905,,Langston,1981,J. Res. Lepid.,18,27,,,,,,,x,,,,,,,,,,Emmel & Emmel,0,1973,,,
Lepidoptera,Lycaenidae,Strymon,avalona,(Wright),1905,,Garth & Tilden,1986,Calif. Butterflies,,131,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Strymon,avalona,(Wright),1905,,Wells et al.,1983,IUCN Invert. Red Data Book,,1,-632,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Strymon,avalona,(Wright),1905,,Remington,1971,Discovery,7,15,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Strymon,avalona,(Wright),1905,,Pyle,1976,Discovery,11,72,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Strymon,avalona,(Wright),1905,,Pyle,1981,Aud. Soc. Field Guide N. Amer.,,472,-474,,,,,,,,,,,,,,x,x,,0,,,,
Lepidoptera,Lycaenidae,Strymon,avalona,(Wright),1905,,Powell,1985,Ent. Calif. Ch. Isls. Proc.,,78,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Strymon,avalona,(Wright),1905,,Garth & Tilden,1986,Calif. Butterflies,,24,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Strymon,avalona,(Wright),1905,as Callicista avalona SYN,Grinnell,1910,Bull. S. Calif. Acad. Sci.,9,68,-71,,,,,,,x,,,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Strymon,avalona,(Wright),1905,,Comstock & Dammers,1933,Bull. S. Calif. Acad. Sci.,32,105,-112,,,,,,x,,,,,,,,,,,3,1933,,found on Lotus argophyllus orn,
Lepidoptera,Lycaenidae,Strymon,avalona,(Wright),1905,,Cockerell,1938,Univ. Colorado Stud.,26,16,,,,,,,x,,,,,,,,,,Cockerell,0,,,,
Lepidoptera,Lycaenidae,Strymon,avalona,(Wright),1905,,Thorne,1963,J. Res. Lepid.,2,146,,,,,,,x,,,,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Strymon,avalona,(Wright),1905,,Emmel & Emmel,1993,Occ. Pap. IUCN Sp. Surv. Comm.,8,128,,,,,,,x,,,,,,,,,,,,,,,
Lepidoptera,Lycaenidae,Strymon,melinus,Huebner,1818,,Cockerell,1938,Univ. Colorado Stud.,26,16,,,,,,,x,,,,,,,,,,Garth,0,,,,
Lepidoptera,Lycaenidae,Strymon,melinus,Huebner,1818,as m. pudicus,Garth & Tilden,1986,Calif. Butterflies,,131,,,,,,,,,,x,,,,,,,,0,,,,
Lepidoptera,Lycaenidae,Strymon,melinus,Huebner,1818,,Remington,1971,Discovery,7,15,,,,,x,x,,x,x,x,,x,x,x,,,,0,,,,
