source,order,family,genus,specificEp,yearpub,PUBL,year,month,ANA,BAR,CAT,CLE,CRU,MIG,NIC,ROS
lit,Coleoptera,Mordellidae,Mordellistena,sp.,1985,Ent. Calif. Ch. Isls. Proc.,1974,6,,x,,,,,,
lit,Coleoptera,Mordellidae,Mordellistena,sp.2,1897,Can. Ent.,,,,,x,,,,,
lit,Coleoptera,Nitidulidae,Amartus,tinctus,1940,Proc. Sixth Pac. Sci. Cong.,1938,5,,,,,,x,,
lit,Coleoptera,Nitidulidae,Amartus,tinctus,1981,Coleop. Bull.,,,,,,x,,,,x
lit,Coleoptera,Nitidulidae,Carpophilus,pallipennis,1876,App. JJ Ann. Rept. Eng.,,,,,,,x,,,
lit,Coleoptera,Nitidulidae,Carpophilus,pallipennis,1892,Zoe,1892,8,,,x,,,,,
lit,Coleoptera,Nitidulidae,Carpophilus,pallipennis,1897,Can. Ent.,,,,,,,x,,,
lit,Coleoptera,Nitidulidae,Carpophilus,pallipennis,1979,Plant Syst. Evol.,1953,5,,,x,,,,,
lit,Coleoptera,Nitidulidae,Carpophilus,pallipennis,1916,Ent. News,1915,8,,,,,,,,
lit,Coleoptera,Nitidulidae,Carpophilus,pallipennis,1934,Can. Ent.,1933,4,,,,,x,,,
lit,Coleoptera,Nitidulidae,Carpophilus,pallipennis,1979,Plant Syst. & Evol.,1953,5,,,x,,,,,
lit,Coleoptera,Nitidulidae,Carpophilus,pallipennis,1897,Can. Ent.,,,,,x,x,x,,,
lit,Coleoptera,Nitidulidae,Heterhelus,sericans,1897,Can. Ent.,,,,,x,,,,,
lit,Coleoptera,Oedemeridae,Copidita,quadrimaculata,1982,"Tech. Rep., Allan Hancock, USC",,,,,x,,,,,
lit,Coleoptera,Ostomidae,Temnochila,chlorodia,1897,Can. Ent.,1875,,,,,,,,,
lit,Coleoptera,Ostomidae,Temnochila,chlorodia,1897,Can. Ent.,,,,,,,,,,
lit,Coleoptera,Ostomidae,Temnochila,chlorodia,1971,Mem. Ent. Soc. Can.,,,,,,,x,,,
lit,Coleoptera,Ostomidae,Tenebroides,crassicornis,1971,Mem. Ent. Soc. Can.,,,,,,,x,,,
lit,Coleoptera,Pselaphidae,Actium,californicum,1971,Univ. Calif. Publ. Ent.,,,,,,,x,,,
lit,Coleoptera,Scarabaeidae,,sp.,1974,Pan-Pac. Ent.,1972,4,,,,x,,,,
lit,Coleoptera,Scarabaeidae,Aegialia,convexa,1939,Bull. S. Calif. Acad. Sci.,1939,11,,,,x,,,,
lit,Coleoptera,Scarabaeidae,Aegialia,convexa,1988,Smith. Contr. Zool.,,,,,,x,,,,
lit,Coleoptera,Scarabaeidae,Aegialia,nigrella,1988,Smith. Contr. Zool.,,,,,,,,,x,
lit,Coleoptera,Scarabaeidae,Aegialia,punctata,1988,Smith. Contr. Zool.,,,,,,,,,x,
lit,Coleoptera,Scarabaeidae,Aphodius,granarius,1939,Bull. S. Calif. Acad. Sci.,1939,8,,,,,,,,x
lit,Coleoptera,Scarabaeidae,Aphodius,lividus,1939,Bull. S. Calif. Acad. Sci.,1939,,,,,x,x,x,,x
lit,Coleoptera,Scarabaeidae,Aphodius,lividus,1940,Proc. Sixth Pac. Sci. Cong.,,8,,,x,,,,,
lit,Coleoptera,Scarabaeidae,Aphodius,militaris,1939,Bull. S. Calif. Acad. Sci.,1939,7,,,,,,,x,x
lit,Coleoptera,Scarabaeidae,Aphodius,rugatus,1939,Bull. S. Calif. Acad. Sci.,1939,8,,,,,,,x,x
lit,Coleoptera,Scarabaeidae,Aphodius,vittatus,1939,Bull. S. Calif. Acad. Sci.,1939,8,,,,,,,x,x
lit,Coleoptera,Scarabaeidae,Bolbocerastes,regalis,1939,Bull. S. Calif. Acad. Sci.,1939,4,,,,x,,,,
lit,Coleoptera,Scarabaeidae,Bolbocerastes,regalis,1953,Proc. U.S. Nat. Mus.,,,,,,x,,,,
lit,Coleoptera,Scarabaeidae,Canthon,simplex,1939,Bull. S. Calif. Acad. Sci.,1939,4,,,,x,,,,
lit,Coleoptera,Scarabaeidae,Coenonycha,clementina,1909,Can. Ent.,,,,,,x,,,,
lit,Coleoptera,Scarabaeidae,Coenonycha,clementina,1939,Bull. S. Calif. Acad. Sci.,,,,,,x,,,,
lit,Coleoptera,Scarabaeidae,Coenonycha,clementina,1943,Amer. Mus. Nov.,,,,,,x,,,,
lit,Coleoptera,Scarabaeidae,Coenonycha,clementina,1985,Coleop. Bull.,,,,,,x,,,,
lit,Coleoptera,Scarabaeidae,Coenonycha,clementina,1986,Coleop. Bull.,,,,,,x,,,,
lit,Coleoptera,Scarabaeidae,Coenonycha,clementina,1988,Coleop. Bull.,,,,,,x,,,,
lit,Coleoptera,Scarabaeidae,Coenonycha,clypeata,1943,Amer. Mus. Nov.,,,,,x,,,,,
lit,Coleoptera,Scarabaeidae,Coenonycha,clypeata,1986,Coleop. Bull.,,,,,x,,,,,
lit,Coleoptera,Scarabaeidae,Coenonycha,fulva,1943,Amer. Mus. Nov.,,,,,x,,,,,
lit,Coleoptera,Scarabaeidae,Coenonycha,fulva,1985,Coleop. Bull.,,,,,x,,,,,
lit,Coleoptera,Scarabaeidae,Coenonycha,fulva,1986,Coleop. Bull.,,,,,x,,,,,
lit,Coleoptera,Scarabaeidae,Coenonycha,santacruzae,1986,Coleop. Bull.,,,,,,,x,,,
lit,Coleoptera,Scarabaeidae,Coenonycha,socialis,1897,Can. Ent.,1875,,,,,,,,,
lit,Coleoptera,Scarabaeidae,Coenonycha,socialis,1897,Can. Ent.,,,,,,,,,,
lit,Coleoptera,Scarabaeidae,Coenonycha,socialis,1943,Amer. Mus. Nov.,,,,,,,,,,
lit,Coleoptera,Scarabaeidae,Coenonycha,socialis,1988,Coleop. Bull.,,,,,,x,,,,
lit,Coleoptera,Scarabaeidae,Coenonycha,sp.,1897,Can. Ent.,,,,,x,,,,,
lit,Coleoptera,Scarabaeidae,Cremastocheilus,schaumi,1939,Bull. S. Calif. Acad. Sci.,1938,7,,,x,,,,,
lit,Coleoptera,Scarabaeidae,Cremastocheilus,schaumi,1940,Proc. Sixth Pac. Sci. Cong.,1932,1,,,x,,,,,
lit,Coleoptera,Scarabaeidae,Cyclocephala,longula,1939,Bull. S. Calif. Acad. Sci.,1939,8,,,,x,,,x,
lit,Coleoptera,Scarabaeidae,Cyclocephala,longula,1939,Bull. S. Calif. Acad. Sci.,1939,8,,,,,x,,,x
lit,Coleoptera,Scarabaeidae,Cyclocephala,melanocephala,1939,Bull. S. Calif. Acad. Sci.,1939,8,,,,,x,x,,x
lit,Coleoptera,Scarabaeidae,Cyclocephala,pasadenae,1939,Bull. S. Calif. Acad. Sci.,1939,8,,,,,x,x,,x
lit,Coleoptera,Scarabaeidae,Cyclocephala,sp.,1897,Can. Ent.,,,,,x,,,,,
lit,Coleoptera,Scarabaeidae,Cyclocephala,sp.,1939,Bull. S. Calif. Acad. Sci.,,,,,x,x,,,,
lit,Coleoptera,Scarabaeidae,Dichelonyx,backi,1939,Bull. S. Calif. Acad. Sci.,1939,8,,,,,x,,,
lit,Coleoptera,Scarabaeidae,Dichelonyx,pusilla,1939,Bull. S. Calif. Acad. Sci.,,,,,,,x,x,,x
lit,Coleoptera,Scarabaeidae,Diplotaxis,fimbriata,1939,Bull. S. Calif. Acad. Sci.,1939,,,,,x,x,,,
lit,Coleoptera,Scarabaeidae,Diplotaxis,subangulata,1939,Bull. S. Calif. Acad. Sci.,1939,8,,,,x,x,,,x
lit,Coleoptera,Scarabaeidae,Hoplia,callipyge,1977,CDFA Occ. Pap. Ent.,,,,,,,x,,,
lit,Coleoptera,Scarabaeidae,Ligyrus,gibbosus obsoletus,1939,Bull. S. Calif. Acad. Sci.,1939,,,,,x,,x,x,x
lit,Coleoptera,Scarabaeidae,Ligyrus,gibbosus obsoletus,1939,Bull. S. Calif. Acad. Sci.,1939,,,,,x,,x,x,
lit,Coleoptera,Scarabaeidae,Listrochelus,mucoreus,1939,Bull. S. Calif. Acad. Sci.,1939,4,,,,x,,,,
lit,Coleoptera,Scarabaeidae,Parathyce,palpalis,1939,Bull. S. Calif. Acad. Sci.,1939,,,x,,x,,,x,
lit,Coleoptera,Scarabaeidae,Parathyce,palpalis,1974,CDFA Occ. Pap. Ent.,,,,,,x,,,x,
lit,Coleoptera,Scarabaeidae,Parathyce,palpalis,1985,Ent. Calif. Ch. Isls. Proc.,,,,x,,x,,,x,
lit,Coleoptera,Scarabaeidae,Phobetus,ciliatus,1897,Can. Ent.,,,,,x,,,,,
lit,Coleoptera,Scarabaeidae,Phobetus,ciliatus,1901,Calif. Acad. Sci. Occ. Pap.,,,,,x,,,,,
lit,Coleoptera,Scarabaeidae,Phobetus,ciliatus,1935,Can. Ent.,,,,,x,,,,,
lit,Coleoptera,Scarabaeidae,Phobetus,ciliatus,1937,Pom. Coll. J. Ent. & Zool.,,,,,x,,,,,
lit,Coleoptera,Scarabaeidae,Phobetus,ciliatus,1940,Proc. Sixth Pac. Sci. Cong.,,,,,x,,,,,
lit,Coleoptera,Scarabaeidae,Phobetus,ciliatus,1978,Coleop. Bull.,,,,,,,,,,
lit,Coleoptera,Scarabaeidae,Phobetus,comatus,1897,Can. Ent.,,,,,,,x,,,
lit,Coleoptera,Scarabaeidae,Phobetus,comatus,1897,Can. Ent.,,,,,,,x,,,x
lit,Coleoptera,Scarabaeidae,Phobetus,comatus,1939,Bull. S. Calif. Acad. Sci.,1939,,,x,x,x,,,x,
lit,Coleoptera,Scarabaeidae,Phobetus,sp.,1985,Ent. Calif. Ch. Isls. Proc.,1939,5,,x,,,,,,
lit,Coleoptera,Scarabaeidae,Phobetus,testaceus,1861,Proc. Acad. Nat. Sci. Phil.,,,,,,,x,,,
lit,Coleoptera,Scarabaeidae,Phobetus,testaceus,1934,Can. Ent.,,,,,,,x,,,
lit,Coleoptera,Scarabaeidae,Phobetus,testaceus,1939,Bull. S. Calif. Acad. Sci.,1939,,,,,,x,,,x
lit,Coleoptera,Scarabaeidae,Phobetus,testaceus,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,x,,,
lit,Coleoptera,Scarabaeidae,Phobetus,testaceus,1978,Coleop. Bull.,,,,,,,,,,
lit,Coleoptera,Scarabaeidae,Phobetus,testaceus,1985,Coleop. Bull.,,,,,,,x,,,
lit,Coleoptera,Scarabaeidae,Polyphylla,crinita,1939,Bull. S. Cal. Acad. Sci.,,,,,,,,,,x
lit,Coleoptera,Scarabaeidae,Polyphylla,crinita,1939,Bull. S. Cal. Acad. Sci.,,,,,,,x,,,
lit,Coleoptera,Scarabaeidae,Polyphylla,crinita,1939,Bull. S. Calif. Acad. Sci.,1939,8,,,,,x,,,
lit,Coleoptera,Scarabaeidae,Polyphylla,crinita,1939,Bull. S. Calif. Acad. Sci.,1939,8,,,,,,,,x
lit,Coleoptera,Scarabaeidae,Polyphylla,crinita,1940,Ent. News.,,,,,,,,,,
lit,Coleoptera,Scarabaeidae,Polyphylla,crinita,1967,Trans. Amer. Ent. Soc.,,,,,,,x,,,
lit,Coleoptera,Scarabaeidae,Polyphylla,crinita,1967,Trans. Amer. Ent. Soc.,,,,,,,x,,,
lit,Coleoptera,Scarabaeidae,Polyphylla,crinita,1967,Trans. Amer. Ent. Soc.,,,,,,,,,,x
lit,Coleoptera,Scarabaeidae,Polyphylla,crinita,1988,Bull. Univ. Nebraska St. Mus.,,,,,,,x,,,x
lit,Coleoptera,Scarabaeidae,Polyphylla,martini,NA,,,,,,,,,,,
lit,Coleoptera,Scarabaeidae,Polyphylla,nigra,1939,Bull. S. Cal. Acad. Sci.,,,,,,,x,,,
lit,Coleoptera,Scarabaeidae,Polyphylla,nigra,1939,Bull. S. Cal. Acad. Sci.,,,,,,,,,,x
lit,Coleoptera,Scarabaeidae,Polyphylla,nigra,1939,Bull. S. Calif. Acad. Sci.,1939,8,,,,,x,,,
lit,Coleoptera,Scarabaeidae,Polyphylla,nigra,1939,Bull. S. Calif. Acad. Sci.,1939,8,,,,,,,,x
lit,Coleoptera,Scarabaeidae,Polyphylla,nigra,1967,Trans. Amer. Ent. Soc.,,,,,,,,,,x
lit,Coleoptera,Scarabaeidae,Polyphylla,nigra,1988,Bull. Univ. Nebraska St. Mus.,,,,,,,x,,,x
lit,Coleoptera,Scarabaeidae,Polyphylla,ona,NA,,,,,,,,,,,
lit,Coleoptera,Scarabaeidae,Polyphylla,santacruzae,NA,,,,,,,,,,,
lit,Coleoptera,Scarabaeidae,Polyphylla,santarosae,NA,,,,,,,,,,,
lit,Coleoptera,Scarabaeidae,Polyphylla,sp.,1939,Bull. S. Calif. Acad. Sci.,1939,7,,,,,x,x,,
lit,Coleoptera,Scarabaeidae,Serica,alternata,1939,Bull. S. Calif. Acad. Sci.,1939,,,x,,x,,,x,
lit,Coleoptera,Scarabaeidae,Serica,catalina,1947,J. New York Ent. Soc.,,,,,x,,,,,
lit,Coleoptera,Scarabaeidae,Serica,cruzi,1939,Proc. Ent. Soc. Wash.,,,,,,,x,,,
lit,Coleoptera,Scarabaeidae,Serica,mixta,1939,Bull. S. Calif. Acad. Sci.,1939,,,,,x,x,x,x,x
lit,Coleoptera,Scarabaeidae,Serica,sp.,1985,Ent. Calif. Ch. Isls. Proc.,1939,5,,x,,,,,,
lit,Coleoptera,Scarabaeidae,Trox,atrox,1939,Bull. S. Calif. Acad. Sci.,1939,4,,,,x,,,,
lit,Coleoptera,Scarabaeidae,Trox,gemmulatus,1939,Bull. S. Calif. Acad. Sci.,1939,4,,,,x,,,,
lit,Coleoptera,Scolytidae,Ips,mexicanus,1973,Bull. Calif. Insect Survey,,,,,,,x,,,
