...1,source,month,year,island,class,acceptedGenus,acceptedName,latitude,longitude,type,Lat_alb,Lon_alb,Id,ISL_NAME,geometry
131,iNaturalist,2,2017,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.46924248,-118.5329398,Observation,-503966.16797271045,136439.313209535,0,Santa Catalina,"c(136439.313209535, -503966.16797271)"
132,iNaturalist,6,2020,Santa Rosa,Amphibia,Pseudacris,Pseudacris regilla,34.00525555,-120.0916362,Observation,-445579.923367993,-8465.22596473351,0,Santa Rosa,"c(-8465.22596473351, -445579.923367993)"
133,iNaturalist,6,2020,Santa Rosa,Amphibia,Pseudacris,Pseudacris regilla,34.00896388,-120.0916667,Observation,-445168.58078524005,-8467.64580313293,0,Santa Rosa,"c(-8467.64580313293, -445168.58078524)"
134,iNaturalist,6,2019,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.00735555,-119.7468867,Observation,-445319.86438902,23381.612076023004,0,Santa Cruz,"c(23381.612076023, -445319.86438902)"
135,iNaturalist,6,2019,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.46957833,-118.5540467,Observation,-503959.09884303156,134475.91798132664,0,Santa Catalina,"c(134475.917981327, -503959.098843032)"
136,iNaturalist,6,2019,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.35121206,-118.4311761,Observation,-516895.9047281365,146119.1689914782,0,Santa Catalina,"c(146119.168991478, -516895.904728136)"
137,iNaturalist,9,2019,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.444755,-118.4801867,Observation,-506603.00645632995,141388.54817447352,0,Santa Catalina,"c(141388.548174474, -506603.00645633)"
138,iNaturalist,7,2015,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.007325,-119.746942,Observation,-445323.2667199522,23376.512736400404,0,Santa Cruz,"c(23376.5127364004, -445323.266719952)"
139,iNaturalist,3,2020,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.00995639,-119.7039988,Observation,-445019.89857993927,27342.515110663324,0,Santa Cruz,"c(27342.5151106633, -445019.898579939)"
140,iNaturalist,3,2020,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.00447471,-119.705471,Observation,-445628.36505324766,27208.412969149136,0,Santa Cruz,"c(27208.4129691491, -445628.365053248)"
141,iNaturalist,3,2020,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,33.98943783,-119.7030749,Observation,-447295.58740941575,27434.986186437825,0,Santa Cruz,"c(27434.9861864378, -447295.587409416)"
142,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
143,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
144,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
145,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
146,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
147,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
148,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
149,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
150,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
151,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
152,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
153,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
154,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
155,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
156,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
157,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
158,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
159,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
160,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
161,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
162,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
163,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
164,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
165,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
166,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
167,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
168,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
169,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
170,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
171,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
172,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
173,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
174,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
175,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
176,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
177,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
178,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
179,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
180,Cal-IBIS,4,1913,Santa Cruz,Amphibia,Pseudacris,Pseudacris regilla,34.0042642,-119.7339664,Collection,-445659.4974436513,24576.097750091652,0,Santa Cruz,"c(24576.0977500917, -445659.497443651)"
181,Cal-IBIS,4,2013,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.46514,-118.55296,Collection,-504449.5006624018,134584.483939365,0,Santa Catalina,"c(134584.483939365, -504449.500662402)"
182,Cal-IBIS,4,2013,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.46514,-118.55296,Collection,-504449.5006624018,134584.483939365,0,Santa Catalina,"c(134584.483939365, -504449.500662402)"
183,Cal-IBIS,4,2013,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.46514,-118.55296,Collection,-504449.5006624018,134584.483939365,0,Santa Catalina,"c(134584.483939365, -504449.500662402)"
184,Cal-IBIS,4,2013,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.46514,-118.55296,Collection,-504449.5006624018,134584.483939365,0,Santa Catalina,"c(134584.483939365, -504449.500662402)"
185,Cal-IBIS,4,2013,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.46514,-118.55296,Collection,-504449.5006624018,134584.483939365,0,Santa Catalina,"c(134584.483939365, -504449.500662402)"
186,Cal-IBIS,4,2013,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.46514,-118.55296,Collection,-504449.5006624018,134584.483939365,0,Santa Catalina,"c(134584.483939365, -504449.500662402)"
187,Cal-IBIS,1,1900,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.386692,-118.435344,Collection,-512970.2948523485,145666.1115909046,0,Santa Catalina,"c(145666.111590905, -512970.294852349)"
188,Cal-IBIS,7,1931,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.3927,-118.379,Collection,-512216.32718503894,150899.72925918424,0,Santa Catalina,"c(150899.729259184, -512216.327185039)"
189,Cal-IBIS,7,1931,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.3927,-118.379,Collection,-512216.32718503894,150899.72925918424,0,Santa Catalina,"c(150899.729259184, -512216.327185039)"
190,Cal-IBIS,7,1931,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.3927,-118.379,Collection,-512216.32718503894,150899.72925918424,0,Santa Catalina,"c(150899.729259184, -512216.327185039)"
191,Cal-IBIS,7,1931,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.3927,-118.379,Collection,-512216.32718503894,150899.72925918424,0,Santa Catalina,"c(150899.729259184, -512216.327185039)"
192,Cal-IBIS,10,1970,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.39342183,-118.4598445,Collection,-512261.79419981176,143373.25261642388,0,Santa Catalina,"c(143373.252616424, -512261.794199812)"
193,Cal-IBIS,10,1970,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.39342183,-118.4598445,Collection,-512261.79419981176,143373.25261642388,0,Santa Catalina,"c(143373.252616424, -512261.794199812)"
194,Cal-IBIS,10,1970,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.39342183,-118.4598445,Collection,-512261.79419981176,143373.25261642388,0,Santa Catalina,"c(143373.252616424, -512261.794199812)"
195,Cal-IBIS,10,1970,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.39342183,-118.4598445,Collection,-512261.79419981176,143373.25261642388,0,Santa Catalina,"c(143373.252616424, -512261.794199812)"
197,Cal-IBIS,10,1970,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.39342183,-118.4598445,Collection,-512261.79419981176,143373.25261642388,0,Santa Catalina,"c(143373.252616424, -512261.794199812)"
198,Cal-IBIS,10,1970,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.39342183,-118.4598445,Collection,-512261.79419981176,143373.25261642388,0,Santa Catalina,"c(143373.252616424, -512261.794199812)"
199,Cal-IBIS,10,1970,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.39342183,-118.4598445,Collection,-512261.79419981176,143373.25261642388,0,Santa Catalina,"c(143373.252616424, -512261.794199812)"
200,Cal-IBIS,10,1970,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.39342183,-118.4598445,Collection,-512261.79419981176,143373.25261642388,0,Santa Catalina,"c(143373.252616424, -512261.794199812)"
201,Cal-IBIS,10,1970,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.39342183,-118.4598445,Collection,-512261.79419981176,143373.25261642388,0,Santa Catalina,"c(143373.252616424, -512261.794199812)"
202,Cal-IBIS,4,1967,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.34998544,-118.4106369,Collection,-516999.9774845275,148034.27679071075,0,Santa Catalina,"c(148034.276790711, -516999.977484528)"
203,Cal-IBIS,4,1967,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.34998544,-118.4106369,Collection,-516999.9774845275,148034.27679071075,0,Santa Catalina,"c(148034.276790711, -516999.977484528)"
204,Cal-IBIS,4,1967,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.34998544,-118.4106369,Collection,-516999.9774845275,148034.27679071075,0,Santa Catalina,"c(148034.276790711, -516999.977484528)"
205,Cal-IBIS,4,1967,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.34998544,-118.4106369,Collection,-516999.9774845275,148034.27679071075,0,Santa Catalina,"c(148034.276790711, -516999.977484528)"
206,Cal-IBIS,4,1967,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.34998544,-118.4106369,Collection,-516999.9774845275,148034.27679071075,0,Santa Catalina,"c(148034.276790711, -516999.977484528)"
207,Cal-IBIS,7,1910,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.45998104,-118.5806419,Collection,-505060.2377626081,132018.63587214248,0,Santa Catalina,"c(132018.635872142, -505060.237762608)"
208,Cal-IBIS,7,1910,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.45998104,-118.5806419,Collection,-505060.2377626081,132018.63587214248,0,Santa Catalina,"c(132018.635872142, -505060.237762608)"
209,Cal-IBIS,7,1910,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.45998104,-118.5806419,Collection,-505060.2377626081,132018.63587214248,0,Santa Catalina,"c(132018.635872142, -505060.237762608)"
210,Cal-IBIS,7,1910,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.45998104,-118.5806419,Collection,-505060.2377626081,132018.63587214248,0,Santa Catalina,"c(132018.635872142, -505060.237762608)"
211,Cal-IBIS,7,1910,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.45998104,-118.5806419,Collection,-505060.2377626081,132018.63587214248,0,Santa Catalina,"c(132018.635872142, -505060.237762608)"
212,Cal-IBIS,7,1910,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.45998104,-118.5806419,Collection,-505060.2377626081,132018.63587214248,0,Santa Catalina,"c(132018.635872142, -505060.237762608)"
213,Cal-IBIS,4,2013,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.40041,-118.39082,Collection,-511380.5961691062,149785.0010328273,0,Santa Catalina,"c(149785.001032827, -511380.596169106)"
214,Cal-IBIS,4,2013,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.40041,-118.39082,Collection,-511380.5961691062,149785.0010328273,0,Santa Catalina,"c(149785.001032827, -511380.596169106)"
215,Cal-IBIS,4,2013,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.40041,-118.39082,Collection,-511380.5961691062,149785.0010328273,0,Santa Catalina,"c(149785.001032827, -511380.596169106)"
216,Cal-IBIS,4,2013,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.40041,-118.39082,Collection,-511380.5961691062,149785.0010328273,0,Santa Catalina,"c(149785.001032827, -511380.596169106)"
217,Cal-IBIS,4,2013,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.40041,-118.39082,Collection,-511380.5961691062,149785.0010328273,0,Santa Catalina,"c(149785.001032827, -511380.596169106)"
218,Cal-IBIS,4,2013,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.40041,-118.39082,Collection,-511380.5961691062,149785.0010328273,0,Santa Catalina,"c(149785.001032827, -511380.596169106)"
219,Cal-IBIS,4,2013,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.40041,-118.39082,Collection,-511380.5961691062,149785.0010328273,0,Santa Catalina,"c(149785.001032827, -511380.596169106)"
220,Cal-IBIS,4,2013,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.40041,-118.39082,Collection,-511380.5961691062,149785.0010328273,0,Santa Catalina,"c(149785.001032827, -511380.596169106)"
221,Cal-IBIS,4,2013,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.40041,-118.39082,Collection,-511380.5961691062,149785.0010328273,0,Santa Catalina,"c(149785.001032827, -511380.596169106)"
222,Cal-IBIS,4,2013,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.40041,-118.39082,Collection,-511380.5961691062,149785.0010328273,0,Santa Catalina,"c(149785.001032827, -511380.596169106)"
223,Cal-IBIS,4,2013,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.40041,-118.39082,Collection,-511380.5961691062,149785.0010328273,0,Santa Catalina,"c(149785.001032827, -511380.596169106)"
224,Cal-IBIS,4,2013,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.40041,-118.39082,Collection,-511380.5961691062,149785.0010328273,0,Santa Catalina,"c(149785.001032827, -511380.596169106)"
225,Cal-IBIS,4,2013,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.37764,-118.39352,Collection,-513908.36401207605,149576.46842001379,0,Santa Catalina,"c(149576.468420014, -513908.364012076)"
226,Cal-IBIS,4,2013,Santa Catalina,Amphibia,Pseudacris,Pseudacris regilla,33.37764,-118.39352,Collection,-513908.36401207605,149576.46842001379,0,Santa Catalina,"c(149576.468420014, -513908.364012076)"
