source,order,family,genus,specificEp,scientificName,yearpub,PUBL,year,month,ANA,BAR,CAT,CLE,CRU,MIG,NIC,ROS
lit,Acari,Bimichaeliidae,undetermined,sp.,undetermined sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Brachychthoniidae,Eobrachychtonius,sp.,Eobrachychtonius sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Brachychthoniidae,Poecilochthonius,sp.,Poecilochthonius sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Brachychthoniidae,Sellnickochthonius,sp. (zelawaiensis grp.),Sellnickochthonius sp. (zelawaiensis grp.),1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Caeculidae,Caeculus,sp.,Caeculus sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Caligonellidae,Caligonella,sp.,Caligonella sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Camerobiidae,Neophyllobius,sp.,Neophyllobius sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Camisiidae,Camisia,sp. (segnis grp.),Camisia sp. (segnis grp.),1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Ceratozetidae,Ceratozetes,new sp.,Ceratozetes new sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Ceratozetidae,Ceratozetes,sp.,Ceratozetes sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Ceratozetidae,Chamobates,sp.,Chamobates sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Ceratozetidae,new gen.,sp.,new gen. sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Cheyletidae,Cheyletomorpha,sp.,Cheyletomorpha sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Cheyletidae,Eucheyletia,sp.,Eucheyletia sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Cheyletidae,Neoeucheyla,sp.,Neoeucheyla sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Cosmochthoniidae,Cosmochthonius,sp.,Cosmochthonius sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Cryptognathidae,Cryptognathus,sp.,Cryptognathus sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Ctenacaridae,Beklemishivia,sp.,Beklemishivia sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Cunaxidae,Cunaxa,sp.,Cunaxa sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Cunaxidae,Cunaxoides,sp.,Cunaxoides sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Cunaxidae,Neocunaxoides,sp.,Neocunaxoides sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Damaeidae,Epidamaeus,nr. longiseta,Epidamaeus nr. longiseta,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Dermanyssidae,Dermanyssus,gallinae,Dermanyssus gallinae,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Dermanyssidae,Railleitia,caprae,Railleitia caprae,1981,Calif. Vet.,,,,,,x,,,,
lit,Acari,Eremaeidae,Eremaeus,stitkos,Eremaeus stitkos,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Eremaeidae,Kartoeremaeus,sp.,Kartoeremaeus sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Eriophyidae,Aceria,catalinae,Aceria catalinae,1962,Eriophyid Studies,,,,,x,,,,,
lit,Acari,Erythraeidae,Leptus,sp.,Leptus sp.,1982,"Tech. Rep., Allan Hancock, USC",,,,,x,,,,,
lit,Acari,Erythraeidae,Leptus,sp.,Leptus sp.,1980,The Calif. Isls.: Proc. Multi.,,,,,x,,,,,
lit,Acari,Erythraeidae,Rhyncholophus,augustipes,Rhyncholophus augustipes,1904,Proc. Calif. Acad. Sci. ser.3,,7,,,,,,,,x
lit,Acari,Erythraeidae,Rhyncholophus,augustipes,Rhyncholophus augustipes,1907,Proc. U.S. Natl. Mus.,,,,,,,,,,x
lit,Acari,Erythraeidae,Rhyncholophus,augustipes,Rhyncholophus augustipes,1921,Pom Coll. J. Ent. & Zool.,,,,,,,,,,x
lit,Acari,Eupodidae,Eupodes,sp.,Eupodes sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Galumnidae,Galumna,sp.,Galumna sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Glycyphagidae,,sp., sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Gymnodamaeidae,Gymnodamaeus,sp.,Gymnodamaeus sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Gymnodamaeidae,Joshuella,sp. (nr. striata),Joshuella sp. (nr. striata),1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Halacaridae,Agaue,variabilis,Agaue variabilis,1984,J. Nat. Hist.,,,,,,,,,,
lit,Acari,Halacaridae,Agauopsis,curvata,Agauopsis curvata,1984,J. Nat. Hist.,,,,,,,,,,
lit,Acari,Halacaridae,Agauopsis,filirostris,Agauopsis filirostris,1983,Acarologia,,,,,,,,,,
lit,Acari,Halacaridae,Agauopsis,filirostris,Agauopsis filirostris,1984,J. Nat. Hist.,,,,,,,,,,
lit,Acari,Halacaridae,Copidognathus,ilsebartschi,Copidognathus ilsebartschi,1984,J. Nat. Hist.,,,,,,,,,,
lit,Acari,Halacaridae,Copidognathus,spinifer,Copidognathus spinifer,1984,J. Nat. Hist.,,,,,x,x,,,,
lit,Acari,Halacaridae,Halacarus,newelli,Halacarus newelli,1984,J. Nat. Hist.,,,,,x,x,,,,
lit,Acari,Haplochthonidae,Haplochthonius,variabilis,Haplochthonius variabilis,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Haplozetidae,Peloribates,sp.,Peloribates sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Hermaniellidae,Hermaniella,sp.,Hermaniella sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Ichthyostomatogaster,Asternolaelaps,sp.,Asternolaelaps sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Ixodidae,Dermacentor,albipictus,Dermacentor albipictus,1985,Bull. Calif. Insect Surv.,,,,,x,,,,,
lit,Acari,Ixodidae,Dermacentor,albipictus,Dermacentor albipictus,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Ixodidae,Dermacentor,albipictus,Dermacentor albipictus,1985,Bull. Calif. Insect Surv.,,,,,x,,,,,
lit,Acari,Ixodidae,Haemaphysalis,leporispalustris,Haemaphysalis leporispalustris,1985,Bull. Calif. Insect Surv.,,,x,,,,,,,
lit,Acari,Ixodidae,Haemaphysalis,leporispalustris,Haemaphysalis leporispalustris,1985,Bull. Calif. Insect Surv.,,,x,x,,,,,,
lit,Acari,Ixodidae,Haemaphysalis,leporispalustris,Haemaphysalis leporispalustris,1983,Pan-Pac. Ent.,,,,x,,,,,,
lit,Acari,Ixodidae,Ixodes,brunneus,Ixodes brunneus,1985,Bull. Calif. Insect Surv.,,,,,x,x,,,,
lit,Acari,Ixodidae,Ixodes,brunneus,Ixodes brunneus,1985,Bull. Calif. Insect Surv.,,,x,,,,,,,
lit,Acari,Ixodidae,Ixodes,brunneus,Ixodes brunneus,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Ixodidae,Ixodes,murreleti,Ixodes murreleti,1945,Nat. Inst. Health Bull.,,,,,,,,,,
lit,Acari,Ixodidae,Ixodes,pacificus,Ixodes pacificus,1983,Pan-Pac. Ent.,,,,,,,,x,,x
lit,Acari,Ixodidae,Ixodes,pacificus,Ixodes pacificus,1945,Nat. Inst. Health Bull.,,,,,x,,,,,
lit,Acari,Ixodidae,Ixodes,pacificus,Ixodes pacificus,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Ixodidae,Ixodes,pacificus,Ixodes pacificus,1989,Bull. Soc. Vector Ecol.,,,,,,,,,,x
lit,Acari,Ixodidae,Ixodes,pacificus,Ixodes pacificus,1985,Bull. Calif. Insect Surv.,,,,x,x,,x,x,,x
lit,Acari,Ixodidae,Ixodes,peromysci,Ixodes peromysci,1945,Nat. Inst. Health Bull.,,,,x,,,,,,
lit,Acari,Ixodidae,Ixodes,peromysci,Ixodes peromysci,1978,J. Med. Ent. Suppl.,,,,x,,x,,,,
lit,Acari,Ixodidae,Ixodes,peromysci,Ixodes peromysci,1983,Pan-Pac. Ent.,,,x,x,,,,,,
lit,Acari,Ixodidae,Ixodes,peromysci,Ixodes peromysci,1940,Bull. S. Calif. Acad. Sci.,,,,x,,,,,,
lit,Acari,Ixodidae,Ixodes,peromysci,Ixodes peromysci,1985,Bull. Calif. Insect Surv.,,,x,x,,,,,,
lit,Acari,Ixodidae,Ixodes,peromysci,Ixodes peromysci,1991,Herp. Monographs,,,,x,,,,,,
lit,Acari,Ixodidae,Ixodes,peromysci,Ixodes peromysci,1985,Bull. Calif. Insect Surv.,,,x,x,,,,,,
lit,Acari,Ixodidae,Ixodes,rugosus,Ixodes rugosus,1983,Pan-Pac. Ent.,,,,,,,x,,,
lit,Acari,Ixodidae,Ixodes,rugosus,Ixodes rugosus,1985,Bull. Calif. Insect Surv.,,,,,,,x,,,
lit,Acari,Ixodidae,Ixodes,rugosus,Ixodes rugosus,1989,Bull. Soc. Vector Ecol.,,,,,,,x,,,
lit,Acari,Ixodidae,Ixodes,rugosus,Ixodes rugosus,1989,Bull. Soc. Vector Ecol.,,,,,,,,,,x
lit,Acari,Ixodidae,Ixodes,rugosus,Ixodes rugosus,1985,Bull. Calif. Insect Surv.,,,,,,,x,,,
lit,Acari,Ixodidae,Ixodes,sculptus,Ixodes sculptus,1985,Bull. Calif. Insect Surv.,,,,x,,,,,,
lit,Acari,Ixodidae,Ixodes,signatus,Ixodes signatus,1981,J. Med. Ent.,,,,,,,,x,,
lit,Acari,Ixodidae,Ixodes,signatus,Ixodes signatus,1985,Bull. Calif. Insect Surv.,,,,,,,,x,,
lit,Acari,Ixodidae,Ixodes,signatus,Ixodes signatus,1985,Bull. Calif. Insect Surv.,,,,,,,,x,,
lit,Acari,Ixodidae,Ixodes (Ixodes),pacificus,Ixodes (Ixodes) pacificus,1990,Bull. Soc. Vector Ecol.,1979,6,,,x,,,,,
lit,Acari,Ixodidae,Ixodes (Ixodes),pacificus,Ixodes (Ixodes) pacificus,1990,Bull. Soc. Vector Ecol.,1982,2,,,x,,,,,
lit,Acari,Ixodidae,Ixodes (Ixodes),pacificus,Ixodes (Ixodes) pacificus,1990,Bull. Soc. Vector Ecol.,1982,2,,,,,x,,,
lit,Acari,Ixodidae,Ixodes (Ixodes),pacificus,Ixodes (Ixodes) pacificus,1990,Bull. Soc. Vector Ecol.,1978,5,,,,,,,,x
lit,Acari,Ixodidae,Ixodes (Ixodes),pacificus,Ixodes (Ixodes) pacificus,1990,Bull. Soc. Vector Ecol.,1982,2,,,x,,,,,
lit,Acari,Ixodidae,Ixodes (Ixodes),pacificus,Ixodes (Ixodes) pacificus,1990,Bull. Soc. Vector Ecol.,1988,5,,,x,,,,,
lit,Acari,Ixodidae,Ixodes (Ixodes),pacificus,Ixodes (Ixodes) pacificus,1990,Bull. Soc. Vector Ecol.,1967,2,,,,,x,,,
lit,Acari,Ixodidae,Ixodes (Ixodes),pacificus,Ixodes (Ixodes) pacificus,1990,Bull. Soc. Vector Ecol.,1980,5,,,x,,,,,
lit,Acari,Ixodidae,Ixodes (Ixodes),pacificus,Ixodes (Ixodes) pacificus,1968,Parasitology,,,,,x,,,,,
lit,Acari,Ixodidae,Ixodes (Ixodes),peromysci,Ixodes (Ixodes) peromysci,1990,Bull. Soc. Vector Ecol.,1939,5,,x,,,,,,
lit,Acari,Ixodidae,Ixodes (Ixodes),peromysci,Ixodes (Ixodes) peromysci,1990,Bull. Soc. Vector Ecol.,1978,10,x,,,,,,,
lit,Acari,Ixodidae,Ixodes (Ixodes),peromysci,Ixodes (Ixodes) peromysci,1990,Bull. Soc. Vector Ecol.,1939,5,,x,,,,,,
lit,Acari,Ixodidae,Ixodes (Ixodes),peromysci,Ixodes (Ixodes) peromysci,1990,Bull. Soc. Vector Ecol.,1978,10,x,,,,,,,
lit,Acari,Ixodidae,Ixodes (Pholeoixodes),rugosus,Ixodes (Pholeoixodes) rugosus,1990,Bull. Soc. Vector Ecol.,1988,7,,,,,,,,x
lit,Acari,Ixodidae,Ixodes (Pholeoixodes),rugosus,Ixodes (Pholeoixodes) rugosus,1990,Bull. Soc. Vector Ecol.,1988,7,,,,,,,,x
lit,Acari,Ixodidae,Ixodes (Scaphixodes),sinatus,Ixodes (Scaphixodes) sinatus,1990,Bull. Soc. Vector Ecol.,1977,7,,,,,,x,,
lit,Acari,Labidostommatidae,Labidostomma,sp. (nr. plumosum),Labidostomma sp. (nr. plumosum),1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Laelapidae,Gymnolaelaps,sp.,Gymnolaelaps sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Laelapidae,undetermined,sp.,undetermined sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Liacaridae,Liacarus,sp. nr. bidentatus,Liacarus sp. nr. bidentatus,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Licnodamaeidae,Licnodamaeus,sp.,Licnodamaeus sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Macronyssidae,Ophionyssus,natricis,Ophionyssus natricis,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Macronyssidae,Ornithonyssus,bacoti,Ornithonyssus bacoti,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Macronyssidae,Ornithonyssus,sylviarum,Ornithonyssus sylviarum,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Macronyssidae,Pellonyssus,passeri,Pellonyssus passeri,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Metrioppiidae,undetermined,sp.,undetermined sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Mycobatidae,Zatvatkinobates,sp.,Zatvatkinobates sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Myobiidae,Pteracarus,sp. (nr.) chalinolobus,Pteracarus sp. (nr.) chalinolobus,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Nanorchestidae,Nanorchestes,sp.,Nanorchestes sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Ologamasidae,Acugamasus,sp.,Acugamasus sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Ologamasidae,Gamasellus,sp.,Gamasellus sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Oppiidae,Oppiella,2 spp.,Oppiella 2 spp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Oribatulidae,Phauloppia,sp.,Phauloppia sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Parasitidae,Poecilochirus,pilosula,Poecilochirus pilosula,1904,Proc. Calif. Acad. Sci. ser.3,,7,,,,,,,,x
lit,Acari,Parasitidae,Poecilochirus,pilosula,Poecilochirus pilosula,1921,Pom Coll. J. Ent. & Zool.,,,,,,,,,,x
lit,Acari,Parasitidae,Poecilochirus,pilosula,Poecilochirus pilosula,1985,Ent. Calif. Ch. Isl.,,,,,,,,,,x
lit,Acari,Paratydeidae,undetermined,sp.,undetermined sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Parholaspididae,undetermined,sp.,undetermined sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Phenopelopidae,Propelops,"""canadensis/rossica grp.""","Propelops ""canadensis/rossica grp.""",1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Phenopelopidae,Propelops,sp.,Propelops sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Phthiracaridae,Phthiracarus,sp.,Phthiracarus sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Phytoseiidae,Chelaseius,floridanus,Chelaseius floridanus,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Phytoseiidae,Chelaseius,sp.,Chelaseius sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Protoplaphoridae,undetermined,sp.,undetermined sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Psoroptidae,undetermined,sp.,undetermined sp.,1932,"Mon. Bull., Calif. Dept. Agri.",,,,,,x,,,,
lit,Acari,Rhagidiidae,Coccorhagidia,sp.,Coccorhagidia sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Scheloribatidae,Scheloribates,sp.,Scheloribates sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Scutacaridae,undetermined,sp.,undetermined sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Smarididae,Fessonia,sp.,Fessonia sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Sphaerochthonidae,Sphaerochthonius,sp.,Sphaerochthonius sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Stigmaeidae,Eustigmaeus,modiola,Eustigmaeus modiola,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Stigmaeidae,Eustigmaeus,nr. pectinata,Eustigmaeus nr. pectinata,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Stigmaeidae,Eustigmaeus,plumifer,Eustigmaeus plumifer,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Stigmaeidae,Ledermuelleria,segnis,Ledermuelleria segnis,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Stigmaeidae,Stigmaeus,nr. mimus,Stigmaeus nr. mimus,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Tarsonemidae,undetermined,sp.,undetermined sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Tectocepheidae,Tectocepheus,sp.,Tectocepheus sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Tegoribatidae,Lepidozetes,sp.,Lepidozetes sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Tenuipalpidae,undetermined,sp.,undetermined sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Tetranychidae,Bryobia,sp.,Bryobia sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Trombiculidae,Acomatacarus,arizonensis,Acomatacarus arizonensis,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Trombiculidae,Euschoengastia,ambocalis,Euschoengastia ambocalis,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Trombiculidae,Euschoengastia,ambocalis,Euschoengastia ambocalis,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Trombiculidae,Euschoengastia,numerosa,Euschoengastia numerosa,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Trombiculidae,Euschoengastia,numerosa,Euschoengastia numerosa,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Trombiculidae,Euschoengastoides,nr. neotomae,Euschoengastoides nr. neotomae,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Trombiculidae,Eutrombicula,belkini,Eutrombicula belkini,1962,J. Parasit.,,,x,,,,,,,
lit,Acari,Trombiculidae,Eutrombicula,belkini,Eutrombicula belkini,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Trombiculidae,Eutrombicula,belkini,Eutrombicula belkini,1991,Herp. Monographs,,,,x,,,,,,
lit,Acari,Trombiculidae,Eutrombicula,n. sp.,Eutrombicula n. sp.,1991,Herp. Monographs,,,,x,,,,,,
lit,Acari,Trombiculidae,Kayella,lacerta,Kayella lacerta,1962,J. Parasit.,,,x,,,,,,,
lit,Acari,Trombiculidae,Kayella,lacerta,Kayella lacerta,1988,Bull. Soc. Vector Ecol.,,,,,x,,,,,
lit,Acari,Trombidiidae,nr. Parathrombium,sp.,nr. Parathrombium sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Uropodidae,undetermined,sp.,undetermined sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Xenillidae,Xenillus,sp.,Xenillus sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Zerconidae,Amerozercon,sp.,Amerozercon sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,Zerconidae,Microzercon,sp.,Microzercon sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Acari,undetermined,,sp., sp.,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Aganeae,Salticidae,Phidippus,spp.,Phidippus spp.,1973,Environ. Ent.,,,,,,,x,,,
lit,Anoplura,Haematopinidae,Haematopinus,suis,Haematopinus suis,1986,The Sucking Lice of N. Amer.,,,,,x,,,,,
lit,Anoplura,Linognathidae,Solenopotes,ferrisi,Solenopotes ferrisi,1986,The Sucking Lice of N. Amer.,,,,,x,,,,,
lit,Araneae,Agelenidae,Agelena,californica,Agelena californica,NA,,,,,,,,,,,
lit,Araneae,Agelenidae,Agelena,rua,Agelena rua,NA,,,,,,,,,,,
lit,Araneae,Agelenidae,Agelena,sp.,Agelena sp.,1920,Pom. Coll. J. Ent. & Zool.,,,,,x,,,,,
lit,Araneae,Agelenidae,Agelena,sp.,Agelena sp.,1921,Pom. Coll. J. Ent. & Zool.,,,,,x,,,,,
lit,Araneae,Agelenidae,Agelena,sp.,Agelena sp.,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,x,,
lit,Araneae,Agelenidae,Agelena,sp.,Agelena sp.,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,x,,,x,
lit,Araneae,Agelenidae,Calilena,angelena,Calilena angelena,1941,Ann. Ent. Soc. Amer.,1913,4,,,,,x,,,
lit,Araneae,Agelenidae,Calilena,californica,Calilena californica,1920,Pom. Coll. J. Ent. & Zool.,,,,,x,,,,,
lit,Araneae,Agelenidae,Calilena,saylori,Calilena saylori,1941,Ann. Ent. Soc. Amer.,1913,4,,,,,x,,,
lit,Araneae,Agelenidae,Hololena,barbarana,Hololena barbarana,1942,Ann. Ent. Soc. Amer.,1913,4,,,,,x,,,
lit,Araneae,Agelenidae,Hololena,pacifica,Hololena pacifica,1904,Proc. Calif. Acad. Sci. ser.3,,,,,x,,,,,
lit,Araneae,Agelenidae,Hololena,pacifica,Hololena pacifica,1905,Bull. S. Calif. Acad. Sci.,1904,3,,,x,,,,,
lit,Araneae,Agelenidae,Hololena,pacifica,Hololena pacifica,1921,Pom. Coll. J. Ent. & Zool.,,,,,x,,,,,
lit,Araneae,Agelenidae,Hololena,pacifica,Hololena pacifica,1940,Proc. Sixth Pac. Sci. Cong.,,,,,x,,,,,
lit,Araneae,Agelenidae,Rualena,alleni,Rualena alleni,1942,Ann. Ent. Soc. Amer.,1938,7,,,,,,,x,
lit,Araneae,Agelenidae,Rualena,cockerelli,Rualena cockerelli,1942,Ann. Ent. Soc. Amer.,1938,7,,,,,,x,,
lit,Araneae,Agelenidae,Rualena,cruzana,Rualena cruzana,1942,Ann. Ent. Soc. Amer.,1913,3,,,,,x,,,
lit,Araneae,Agelenidae,Rualena,rua,Rualena rua,1920,Pom. Coll. J. Ent. & Zool.,1918,8,,,x,,,,,
lit,Araneae,Agelenidae,Rualena,rua,Rualena rua,1942,Ann. Ent. Soc. Amer.,,,,,x,,,,,
lit,Araneae,Agelenidae,Tegenaria,domestica,Tegenaria domestica,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,x,,
lit,Araneae,Amaurobiidae,Amaurobius,latescens,Amaurobius latescens,1972,Mem. Ent. Soc. Can.,,,,,,,x,,,
lit,Araneae,Anyphaenidae,Anyphaena,sp.,Anyphaena sp.,1940,Proc. Sixth Pac. Sci. Cong.,,8,,,,,x,,,
lit,Araneae,Araneidae,Aculepeira,packardi,Aculepeira packardi,1977,Bull. Mus. Comp. Zool.,,,,,,,,,,
lit,Araneae,Araneidae,Araneus,andrewsi,Araneus andrewsi,1971,Bull. Mus. Comp. Zool.,,,,,,,,,,
lit,Araneae,Araneidae,Araneus,gemma,Araneus gemma,1904,Proc. Calif. Acad. Sci. ser.3,1904,5,,,,,,,,x
lit,Araneae,Araneidae,Araneus,gemma,Araneus gemma,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,,,x
lit,Araneae,Araneidae,Araneus,montereyensis,Araneus montereyensis,1973,Bull. Mus. Comp. Zool.,,,,,,,x,,,
lit,Araneae,Araneidae,Araneus,sp.,Araneus sp.,1940,Proc. Sixth Pac. Sci. Cong.,,,,,x,,,,,
lit,Araneae,Araneidae,Argiope,argentata,Argiope argentata,1889,Proc. U. S. Nat. Mus.,,,,,,x,,,,
lit,Araneae,Araneidae,Argiope,argentata,Argiope argentata,1904,Proc. Calif. Acad. Sci. ser.3,1904,7,,,,,,,,x
lit,Araneae,Araneidae,Argiope,argentata,Argiope argentata,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,x,,,,x
lit,Araneae,Araneidae,Argiope,argentata,Argiope argentata,1968,Bull. Mus. Comp. Zool.,,,,,,,,,,
lit,Araneae,Araneidae,Cyclosa,turbinata,Cyclosa turbinata,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,x,,,,
lit,Araneae,Araneidae,Eustala,conchlea,Eustala conchlea,1977,Bull. Mus. Comp. Zool.,,,,,x,,,,,
lit,Araneae,Araneidae,Hypsosinga,funebris,Hypsosinga funebris,1972,Psyche,,,,,x,,,,,
lit,Araneae,Araneidae,Metepeira,crassipes,Metepeira crassipes,1977,Bull. Mus. Comp. Zool.,,,,,,x,,,,
lit,Araneae,Araneidae,Metepeira,foxi,Metepeira foxi,1977,Bull. Mus. Comp. Zool.,,,,,,,,,,
lit,Araneae,Araneidae,Metepeira,gosoga,Metepeira gosoga,1904,Proc. Calif. Acad. Sci. ser.3,1904,7,,,,,,,,x
lit,Araneae,Araneidae,Metepeira,gosoga,Metepeira gosoga,1937,Pan-Pac. Ent.,,,,,,,,,,
lit,Araneae,Araneidae,Metepeira,gosoga,Metepeira gosoga,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,x,,,x,
lit,Araneae,Araneidae,Metepeira,grinnelli,Metepeira grinnelli,1977,Bull. Mus. Comp. Zool.,,,,,,,,x,,
lit,Araneae,Araneidae,Metepeira,ventura,Metepeira ventura,1977,Bull. Mus. Comp. Zool.,,,,,x,x,,,,
lit,Araneae,Araneidae,Neoscona,oaxacensis,Neoscona oaxacensis,1971,Bull. Mus. Comp. Zool.,,,,,,,,,,
lit,Araneae,Araneidae,Tetragnatha,versicolor,Tetragnatha versicolor,1940,Proc. Sixth Pac. Sci. Cong.,,,,,x,,,,,
lit,Araneae,Clubionidae,Cheiracanthium,inclusum,Cheiracanthium inclusum,1940,Proc. Sixth Pac. Sci. Cong.,,8,,,x,,,,,
