,source,month,year,island,class,acceptedFamily,acceptedGenus,acceptedName,latitude,longitude
3303,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.97532565,-118.5482704
3304,Cal-IBIS,8,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.98423433,-118.5560127
3305,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.89241333,-118.521836
3306,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.97532565,-118.5482704
3307,Cal-IBIS,8,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.98423433,-118.5560127
3308,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.97532565,-118.5482704
3309,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.97532565,-118.5482704
3310,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.97532565,-118.5482704
3311,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.97532565,-118.5482704
3312,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.97532565,-118.5482704
3313,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.97532565,-118.5482704
3314,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.97532565,-118.5482704
3315,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.97532565,-118.5482704
3316,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.97532565,-118.5482704
3317,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.97532565,-118.5482704
3318,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.89241333,-118.521836
3319,Cal-IBIS,8,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.98423433,-118.5560127
3320,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.89241333,-118.521836
3321,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.97532565,-118.5482704
3322,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.97532565,-118.5482704
3323,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.89241333,-118.521836
3324,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.97532565,-118.5482704
3325,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.97532565,-118.5482704
3326,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.97532565,-118.5482704
3327,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.89241333,-118.521836
3328,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.97532565,-118.5482704
3329,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.97532565,-118.5482704
3330,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.97532565,-118.5482704
3331,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.97532565,-118.5482704
3332,Cal-IBIS,8,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.98423433,-118.5560127
3333,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.97532565,-118.5482704
3334,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.97532565,-118.5482704
3335,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.97532565,-118.5482704
3336,Cal-IBIS,8,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.98423433,-118.5560127
3337,Cal-IBIS,8,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.98423433,-118.5560127
3338,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.89241333,-118.521836
3339,Cal-IBIS,8,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.98423433,-118.5560127
3340,Cal-IBIS,8,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.98423433,-118.5560127
3341,Cal-IBIS,8,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.98423433,-118.5560127
3342,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.97532565,-118.5482704
3343,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90911899,-118.4971066
3344,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.89241333,-118.521836
3345,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.89241333,-118.521836
3346,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90911899,-118.4971066
3347,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90911899,-118.4971066
3348,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90911899,-118.4971066
3349,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.89241333,-118.521836
3350,Cal-IBIS,9,1965,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.89241333,-118.521836
