source,id,observed_o,month,year,observed_1,time_obser,time_zone,user_id,user_login,created_at,updated_at,quality_gr,license,url,image_url,sound_url,tag_list,descriptio,num_identi,num_iden_1,captive_cu,oauth_appl,island,place_gues,latitude,longitude,positional,public_pos,geoprivacy,taxon_geop,coordinate,positionin,position_1,species_gu,acceptedFamily,acceptedGenus,scientific,acceptedName,common_nam,iconic_tax,taxon_id
iNaturalist,12919454,2018-05-27 12:14:34 PM PDT,5,2018,5/27/18,2018-05-27 19:14:34 UTC,Pacific Time (US & Canada),189039,danielmarques,2018-05-29 06:51:34 UTC,2020-07-13 14:17:05 UTC,research, ,https://www.inaturalist.org/observations/12919454,https://static.inaturalist.org/photos/18768250/medium.jpeg?1527576696, , , ,4,0,FALSE,2,Santa Catalina,"Los Angeles County, US-CA, US",33.33815428,-118.3305385,10,10, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,19042361,Sat Dec 15 2018 11:53:15 GMT-0800 (PST),12,2018,12/15/18,2018-12-15 19:53:15 UTC,Pacific Time (US & Canada),521220,drbh2o,2018-12-16 04:30:02 UTC,2018-12-16 21:24:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19042361,https://static.inaturalist.org/photos/29208466/medium.jpg?1544934618, , , ,1,0,FALSE,3,Santa Catalina,"Renton Mine Rd, , CA, US",33.32566561,-118.3185228,383,383, , ,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,22494377,2019-04-14 3:26:36 PM PDT,4,2019,4/14/19,2019-04-14 22:26:36 UTC,Pacific Time (US & Canada),1502858,jeanshelton,2019-04-15 01:02:16 UTC,2020-08-07 22:21:40 UTC,research, ,https://www.inaturalist.org/observations/22494377,https://static.inaturalist.org/photos/34848091/medium.jpeg?1555290141, , , ,3,0,FALSE,2,Santa Catalina,"Stagecoach Rd, Avalon, CA 90704, USA",33.34722519,-118.3373108,0,0, ,open,FALSE,gps,gps,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,22966099,2019/04/06 5:13 PM PDT,4,2019,4/6/19,2019-04-07 00:13:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-23 22:12:17 UTC,2020-08-08 00:06:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22966099,https://static.inaturalist.org/photos/35598561/medium.jpeg?1556057130, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.364105,-118.354975,0,0, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,22966104,2019/04/06 5:26 PM PDT,4,2019,4/6/19,2019-04-07 00:26:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-23 22:12:19 UTC,2020-07-24 01:15:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22966104,https://static.inaturalist.org/photos/35598589/medium.jpeg?1556057149, , ,"probably a mule deer but it could also be a ferral goat, pig, horse, or african antalope species",2,0,FALSE,0,Santa Catalina,"Los Angeles, California, United States",33.36238167,-118.35644,0,0, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,22966109,2019/04/06 5:43 PM PDT,4,2019,4/6/19,2019-04-07 00:43:00 UTC,Pacific Time (US & Canada),86100,naturenate,2019-04-23 22:12:22 UTC,2020-08-08 00:06:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22966109,https://static.inaturalist.org/photos/35598643/medium.jpeg?1556057178, , , ,3,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.36115,-118.359395,0,0, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,24141451,Sun Apr 28 2019 23:05:07 GMT-0700 (PDT),4,2019,4/28/19,2019-04-29 06:05:07 UTC,Pacific Time (US & Canada),1529544,avalon365,2019-04-30 04:28:32 UTC,2020-08-07 22:19:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24141451,https://inaturalist-open-data.s3.amazonaws.com/photos/37335467/medium.jpg?1556598614, , , ,3,0,FALSE,3,Santa Catalina,"1 Saint Catherine Way, Avalon, CA, US",33.35032569,-118.3299671,123,123, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,29338731,2019-07-21 7:45:40 PM PDT,7,2019,7/21/19,2019-07-22 02:45:40 UTC,Pacific Time (US & Canada),1693477,bugboy129,2019-07-22 20:32:14 UTC,2020-08-07 22:25:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/29338731,https://inaturalist-open-data.s3.amazonaws.com/photos/46404547/medium.jpeg?1564336940, , , ,3,0,FALSE,2,Santa Catalina,"Santa Catalina Island, California 90704, USA",33.45118713,-118.5099792,0,0, ,open,FALSE,gps,gps,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,29341465,2019-07-22 11:09:11 AM PDT,7,2019,7/22/19,2019-07-22 18:09:11 UTC,Pacific Time (US & Canada),392423,bjdion,2019-07-22 21:18:08 UTC,2020-08-07 22:25:11 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/29341465,https://inaturalist-open-data.s3.amazonaws.com/photos/45787689/medium.jpeg?1563830297, , , ,2,0,FALSE,2,Santa Catalina,"Los Angeles County, US-CA, US",33.40127187,-118.399537,7,7, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,31851114,2019-08-29 5:48:36 PM PDT,8,2019,8/29/19,2019-08-30 00:48:36 UTC,Pacific Time (US & Canada),2172158,martinleach,2019-08-31 15:31:10 UTC,2020-08-09 11:50:58 UTC,research, ,https://www.inaturalist.org/observations/31851114,https://static.inaturalist.org/photos/49893970/medium.jpeg?1567265474, , ,"Encountered 2 fawns, 1 buck, 1 doe while birding at Emerald Bay, Santa Catalina island.

Note: this is an introduced, non-native species.",4,0,FALSE,2,Santa Catalina,"Santa Catalina Island, California 90704, USA",33.46914673,-118.5363464,0,0, ,open,FALSE,gps,gps,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,32135394,Sat Aug 13 2016 20:04:51 GMT-0700 (PDT),8,2016,8/13/16,2016-08-14 03:04:51 UTC,Pacific Time (US & Canada),74363,cwbrown,2019-09-04 23:56:38 UTC,2020-07-15 01:07:27 UTC,research,CC-BY,https://www.inaturalist.org/observations/32135394,https://inaturalist-open-data.s3.amazonaws.com/photos/50372392/medium.jpg?1567641402, , , ,3,0,FALSE,3,Santa Catalina,"Cherry Cove, , CA, US",33.45079167,-118.5074833,5,5, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,38519827,2020-02-08 3:27:27 PM PST,2,2020,2/8/20,2020-02-08 23:27:27 UTC,Pacific Time (US & Canada),392423,bjdion,2020-02-10 23:07:00 UTC,2020-08-05 00:36:32 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/38519827,https://inaturalist-open-data.s3.amazonaws.com/photos/61231429/medium.jpeg?1581376024, , , ,3,0,FALSE,2,Santa Catalina,"Avalon, CA 90704, USA",33.34098469,-118.3198576,18,18, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,39187181,2019/06/17 4:59 PM PDT,6,2019,6/17/19,2019-06-17 23:59:00 UTC,Pacific Time (US & Canada),704502,ectothermist,2020-02-25 00:43:24 UTC,2021-06-14 21:59:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39187181,https://inaturalist-open-data.s3.amazonaws.com/photos/62136095/medium.jpg?1582590852, , , ,3,0,FALSE,0,Santa Catalina,"Santa Catalina Island, Los Angeles County, CA, USA",33.39179722,-118.3703389,30,30, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,45847544,2012/05/25 6:48 PM HST,5,2012,5/25/12,2012-05-26 01:48:00 UTC,Pacific Time (US & Canada),2856850,dobbby,2020-05-14 04:55:54 UTC,2021-06-14 12:18:23 UTC,research, ,https://www.inaturalist.org/observations/45847544,https://static.inaturalist.org/photos/72715467/medium.jpeg?1589432093, , , ,3,0,FALSE,0,Santa Catalina,"Avalon, CA 90704, USA",33.348,-118.3271667,0,0, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,53549658,Tue Aug 07 2018 16:45:20 GMT-0500 (CDT),8,2018,8/7/18,2018-08-07 16:45:20 UTC,UTC,2725568,abbiekerr,2020-07-19 01:45:51 UTC,2020-07-29 15:26:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53549658,https://inaturalist-open-data.s3.amazonaws.com/photos/85176362/medium.jpg?1595123169, , , ,2,0,FALSE,3,Santa Catalina,"Santa Catalina Island, Avalon, CA, US",33.33911333,-118.3227783,0,0, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,59583971,Wed Sep 09 2020 23:04:30 GMT-0700 (PDT),9,2020,9/9/20,2020-09-10 06:04:30 UTC,Pacific Time (US & Canada),3520503,sarinehazizian,2020-09-14 15:59:50 UTC,2020-12-20 21:40:56 UTC,research, ,https://www.inaturalist.org/observations/59583971,https://static.inaturalist.org/photos/95214393/medium.jpg?1600099196, , , ,3,0,FALSE,3,Santa Catalina,"Santa Catalina Island, CA, US",33.42677619,-118.4360216,12964,12964, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,59692991,Sat Sep 12 2020 07:27:25 GMT-0700 (PDT),9,2020,9/12/20,2020-09-12 14:27:25 UTC,Pacific Time (US & Canada),784631,julianclark,2020-09-15 16:45:32 UTC,2020-09-15 23:52:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/59692991,https://inaturalist-open-data.s3.amazonaws.com/photos/95394747/medium.jpg?1600188488, , ,Relaxing below Mt Ada in the early morning,1,0,FALSE,3,Santa Catalina,"Santa Catalina Island, Avalon, CA, US",33.3413,-118.323005,4,4, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,59693445,Sat Sep 12 2020 07:29:24 GMT-0700 (PDT),9,2020,9/12/20,2020-09-12 14:29:24 UTC,Pacific Time (US & Canada),784631,julianclark,2020-09-15 16:49:59 UTC,2020-09-15 18:14:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/59693445,https://inaturalist-open-data.s3.amazonaws.com/photos/95395083/medium.jpg?1600188605, , ,Young fawn foraging below Mt Ada early morning,1,0,FALSE,3,Santa Catalina,"Santa Catalina Island, Avalon, CA, US",33.34170833,-118.321945,4,4, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,61997217,2020/09/27 6:14 PM PDT,9,2020,9/27/20,2020-09-28 01:14:00 UTC,Pacific Time (US & Canada),3512100,jackelynvargas,2020-10-08 01:15:00 UTC,2020-11-09 01:55:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/61997217,https://inaturalist-open-data.s3.amazonaws.com/photos/102359458/medium.jpg?1603946885, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.39705831,-118.4327898,3012,3012, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,63289495,Tue Jun 27 2017 19:29:03 GMT-0700 (PDT),6,2017,6/27/17,2017-06-28 02:29:03 UTC,Pacific Time (US & Canada),2102305,pootishedj,2020-10-23 01:43:42 UTC,2020-11-22 17:11:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/63289495,https://inaturalist-open-data.s3.amazonaws.com/photos/101547747/medium.jpg?1603417426, , , ,2,0,FALSE,3,Santa Catalina,"Santa Catalina Island, CA, US",33.45063333,-118.5100417,10,10, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,63337054,2020/10/17 8:49 PM PDT,10,2020,10/17/20,2020-10-18 03:49:00 UTC,Pacific Time (US & Canada),86100,naturenate,2020-10-23 19:17:29 UTC,2020-10-24 01:36:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/63337054,https://static.inaturalist.org/photos/101628547/medium.jpg?1603479960, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles, California, United States",33.36741669,-118.349038,0,0, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,63499172,2020/10/24 11:41 AM PDT,10,2020,10/24/20,2020-10-24 18:41:00 UTC,Pacific Time (US & Canada),513187,thomasabenson,2020-10-25 17:48:54 UTC,2021-06-08 14:07:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/63499172,https://inaturalist-open-data.s3.amazonaws.com/photos/101914697/medium.jpg?1603647655, ,"Catalina Island, Avalon, Mule Deer, Odocoileus hemionus","Odocoileus hemionus
24 Oct 2020
CA, LA Co., Catalina Island",2,0,FALSE,0,Santa Catalina,"Avalon, Santa Catalina Island, Los Angeles County, CA, USA",33.33477333,-118.3333033,0,0, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,63657385,2020-04-27 11:42:30 AM PDT,4,2020,4/27/20,2020-04-27 18:42:30 UTC,Pacific Time (US & Canada),3553891,aeolus,2020-10-27 20:17:28 UTC,2021-06-08 14:09:47 UTC,research, ,https://www.inaturalist.org/observations/63657385,https://static.inaturalist.org/photos/102202130/medium.jpeg?1603829855, , , ,3,0,FALSE,2,Santa Catalina,"Avalon, CA 90704, USA",33.3424368,-118.3286112,87,87, ,open,FALSE,gps,gps,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,65254568,Tue Sep 03 2019 20:17:02 GMT-0700 (PDT),9,2019,9/3/19,2019-09-04 03:17:02 UTC,Pacific Time (US & Canada),2633467,hollyjensen,2020-11-20 02:52:31 UTC,2020-12-21 02:31:36 UTC,research, ,https://www.inaturalist.org/observations/65254568,https://static.inaturalist.org/photos/104994299/medium.jpg?1605840757, , , ,4,0,FALSE,3,Santa Catalina,"USC Wrigley Marine Science Center, CA, US",33.44516167,-118.4802167,0,0, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,65492618,Mon Nov 23 2020 13:26:53 GMT-0800 (PST),11,2020,11/23/20,2020-11-23 23:26:53 UTC,Hawaii,2795667,vanessabulkacz,2020-11-23 21:27:26 UTC,2020-11-26 14:38:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65492618,https://inaturalist-open-data.s3.amazonaws.com/photos/105423711/medium.jpg?1606166853, , , ,2,0,FALSE,3,Santa Catalina,"Catalina Island Country Club and Golf Course, Avalon, CA, US",33.33848321,-118.3303883,5,5, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,67637423,Tue Jan 05 2021 14:12:06 GMT-0800 (PST),1,2021,1/5/21,2021-01-05 14:12:06 UTC,UTC,2769433,nickstein,2021-01-05 22:15:07 UTC,2021-04-07 15:35:30 UTC,research, ,https://www.inaturalist.org/observations/67637423,https://static.inaturalist.org/photos/109328505/medium.jpg?1609884934, , , ,2,0,FALSE,3,Santa Catalina,"Santa Catalina Island, Avalon, CA, US",33.35046333,-118.3289333,4,4, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,72000138,2019-05-27 10:47:20 AM PDT,5,2019,5/27/19,2019-05-27 17:47:20 UTC,Pacific Time (US & Canada),4009213,geniser_ramirez,2021-03-25 05:07:33 UTC,2021-04-01 16:06:52 UTC,research, ,https://www.inaturalist.org/observations/72000138,https://static.inaturalist.org/photos/117317357/medium.jpeg?1616648872, , ,A deer,2,0,FALSE,2,Santa Catalina,Catalina Island,33.38783621,-118.4163104,14609,14609, ,open,FALSE,gps,gps,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,72052732,Thu Mar 25 2021 13:37:19 GMT-1000 (HST),3,2021,3/25/21,2021-03-25 23:37:19 UTC,Hawaii,4101978,sambena89,2021-03-25 23:38:47 UTC,2021-04-07 15:12:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72052732,https://inaturalist-open-data.s3.amazonaws.com/photos/117409820/medium.jpg?1616715561, , , ,3,0,FALSE,3,Santa Catalina,"Santa Catalina Island, Avalon, CA, US",33.33930104,-118.3251077,22,22, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,72582271,2021/03/31 1:15 PM EDT,3,2021,3/31/21,2021-03-31 17:15:00 UTC,Eastern Time (US & Canada),1819353,wsweet321,2021-04-01 03:25:20 UTC,2021-04-07 15:11:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72582271,https://inaturalist-open-data.s3.amazonaws.com/photos/118363761/medium.jpeg?1617247356, , , ,2,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.32731392,-118.3457403,61,61, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,76349624,2021-05-01 3:33:34 PM PDT,5,2021,5/1/21,2021-05-01 22:33:34 UTC,Pacific Time (US & Canada),1502858,jeanshelton,2021-05-02 00:00:38 UTC,2021-05-02 13:02:53 UTC,research, ,https://www.inaturalist.org/observations/76349624,https://static.inaturalist.org/photos/124894323/medium.jpeg?1619913759, , , ,1,0,FALSE,2,Santa Catalina,"Descanso Beach, Avalon, CA 90704, USA",33.35050497,-118.331903,0,0, ,open,FALSE,gps,gps,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,78629498,Thu May 13 2021 14:42:35 GMT-0700 (PDT),5,2021,5/13/21,2021-05-13 21:42:35 UTC,Pacific Time (US & Canada),4107760,tmcic,2021-05-13 21:45:32 UTC,2021-05-21 16:56:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78629498,https://inaturalist-open-data.s3.amazonaws.com/photos/128703379/medium.jpg?1620942365, , , ,1,0,FALSE,3,Santa Catalina,"Santa Catalina Island, Avalon, CA, US",33.34221094,-118.3282096,10,10, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,80498024,2021/05/20 11:52 AM EDT,5,2021,5/20/21,2021-05-20 15:52:00 UTC,Eastern Time (US & Canada),828766,benewing,2021-05-27 16:55:39 UTC,2021-05-27 18:31:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/80498024,https://inaturalist-open-data.s3.amazonaws.com/photos/131942864/medium.jpeg?1622134494, , , ,1,0,FALSE,0,Santa Catalina,"Avalon, CA 90704, USA",33.34353881,-118.3270556,312,312, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,80499211,2021/05/20 10:32 PM EDT,5,2021,5/20/21,2021-05-21 02:32:00 UTC,Eastern Time (US & Canada),828766,benewing,2021-05-27 17:06:15 UTC,2021-06-24 09:26:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/80499211,https://inaturalist-open-data.s3.amazonaws.com/photos/131944696/medium.jpeg?1622135147, , , ,2,0,FALSE,0,Santa Catalina,"Avalon, CA 90704, USA",33.32973242,-118.3417346,31,31, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,83079458,Tue Jun 08 2021 16:44:39 GMT-0700 (PDT),6,2021,6/8/21,2021-06-08 23:44:39 UTC,Pacific Time (US & Canada),1957411,beadeddragon,2021-06-15 01:15:42 UTC,2021-06-24 08:17:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/83079458,https://inaturalist-open-data.s3.amazonaws.com/photos/136415939/medium.jpg?1623719744, , , ,2,0,FALSE,3,Santa Catalina,"Santa Catalina Island, Avalon, CA, US",33.35019167,-118.3283217,24,24, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,83575804,Wed Oct 02 2019 09:28:07 GMT-0700 (PDT),10,2019,10/2/19,2019-10-02 16:28:07 UTC,Pacific Time (US & Canada),481431,megakylie,2021-06-19 00:35:29 UTC,2021-06-24 08:16:02 UTC,research,CC-BY,https://www.inaturalist.org/observations/83575804,https://inaturalist-open-data.s3.amazonaws.com/photos/137277440/medium.jpg?1624062931, , , ,2,0,FALSE,3,Santa Catalina,"Santa Catalina Island, Avalon, CA, US",33.355355,-118.3311833,5,5, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,85431251,6/18/14,6,2014,6/18/14, ,Pacific Time (US & Canada),95810,kiloueka,2021-07-03 05:43:46 UTC,2021-07-03 10:53:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/85431251,https://inaturalist-open-data.s3.amazonaws.com/photos/140561415/medium.jpg?1625289508, , , ,1,0,FALSE,0,Santa Catalina,"avalon,california",33.3428193,-118.3282279,2542,2542, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,12850549,2015/06/30 4:28 PM EDT,6,2015,6/30/15,2015-06-30 20:28:00 UTC,Eastern Time (US & Canada),975206,micahfreedman,2018-05-27 05:22:37 UTC,2020-05-16 16:02:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12850549,https://inaturalist-open-data.s3.amazonaws.com/photos/18647319/medium.jpeg?1527398032, , ,remains of the now-extirpated elk on Santa Rosa Island,3,1,FALSE,0,Santa Rosa,"Santa Barbara County, CA, USA",33.94545089,-120.1335681,3448,3448, ,open,FALSE, , ,Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus,Odocoileus hemionus,Mule Deer,Mammalia,42220
iNaturalist,4886121,2013/07/21 6:27 PM MST,7,2013,7/21/13,2013-07-22 00:27:00 UTC,Mountain Time (US & Canada),269952,joshuagsmith,2017-01-03 02:59:00 UTC,2020-07-11 20:05:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4886121,https://inaturalist-open-data.s3.amazonaws.com/photos/5941413/medium.jpeg?1483412161, , ,At least 10 individuals were foraging on the shooting range after hours.,3,0,FALSE,0,Santa Catalina,"Camp Cherry Valley, Los Angeles County, CA, USA",33.45113725,-118.5061097,256,256, ,open,FALSE, , ,California Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus californicus,Odocoileus hemionus,California Mule Deer,Mammalia,53985
iNaturalist,5082771,Thu Feb 09 2017 17:39:54 GMT-0800 (PST),2,2017,2/9/17,2017-02-10 01:39:54 UTC,Pacific Time (US & Canada),280979,emshaph,2017-02-10 03:27:17 UTC,2020-07-15 14:54:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5082771,https://inaturalist-open-data.s3.amazonaws.com/photos/6242307/medium.jpg?1486697249, , , ,2,0,FALSE,3,Santa Catalina,"W End Rd, Avalon, CA, US",33.46456043,-118.5268924,89,89, ,open,FALSE, , ,California Mule Deer,Cervidae,Odocoileus,Odocoileus hemionus californicus,Odocoileus hemionus,California Mule Deer,Mammalia,53985
